Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year
2020-07-14,IRCTC,1387.0,1387.0,1355.55,1362.15,0.0,-2.267,-1.792,2.267,0.0,0.0,14,7,2020
2020-07-15,IRCTC,1365.15,1379.0,1350.0,1351.95,1.015,-1.11,-0.967,1.11,1.015,1.015,15,7,2020
2020-07-16,IRCTC,1355.0,1379.0,1335.0,1364.2,1.771,-1.476,0.679,1.771,1.476,1.476,16,7,2020
2020-07-17,IRCTC,1374.0,1400.0,1366.7,1370.95,1.892,-0.531,-0.222,1.892,0.531,0.531,17,7,2020
2020-07-20,IRCTC,1380.0,1389.0,1371.0,1376.45,0.652,-0.652,-0.257,0.652,0.652,0.652,20,7,2020
2020-07-21,IRCTC,1381.5,1412.2,1376.45,1390.2,2.222,-0.366,0.63,2.222,0.366,0.366,21,7,2020
2020-07-22,IRCTC,1395.0,1398.7,1370.0,1372.95,0.265,-1.792,-1.581,1.792,0.265,0.265,22,7,2020
2020-07-23,IRCTC,1373.1,1386.0,1365.05,1371.5,0.939,-0.586,-0.117,0.939,0.586,0.586,23,7,2020
2020-07-24,IRCTC,1365.1,1372.0,1356.0,1357.85,0.505,-0.667,-0.531,0.667,0.505,0.505,24,7,2020
2020-07-27,IRCTC,1358.0,1361.05,1342.05,1344.85,0.225,-1.175,-0.968,1.175,0.225,0.225,27,7,2020
2020-07-28,IRCTC,1345.0,1354.0,1340.0,1345.55,0.669,-0.372,0.041,0.669,0.372,0.372,28,7,2020
2020-07-29,IRCTC,1345.0,1369.0,1343.05,1352.75,1.784,-0.145,0.576,1.784,0.145,0.145,29,7,2020
2020-07-30,IRCTC,1351.0,1359.95,1340.0,1340.7,0.662,-0.814,-0.762,0.814,0.662,0.662,30,7,2020
2020-07-31,IRCTC,1345.8,1346.7,1332.15,1335.85,0.067,-1.014,-0.739,1.014,0.067,0.067,31,7,2020
2020-08-03,IRCTC,1337.0,1362.0,1334.2,1339.7,1.87,-0.209,0.202,1.87,0.209,0.209,3,8,2020
2020-08-04,IRCTC,1336.0,1347.9,1335.2,1339.8,0.891,-0.06,0.284,0.891,0.06,0.06,4,8,2020
