Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
2022-10-06,RTNINDIA,48.5,50.45,48.05,49.8,4.021,-0.928,2.68,4.021,0.928,0.928,6,10,2022,0.01,6.4,-0.02,6.1700000000000035,1.0615617591762139
2022-10-07,RTNINDIA,51.2,55.25,50.5,53.85,7.91,-1.367,5.176,7.91,1.367,1.367,7,10,2022,0.01,6.4,-0.02,6.150000000000004,1.0613494468243787
2022-10-10,RTNINDIA,53.5,54.2,51.9,52.25,1.308,-2.991,-2.336,2.991,1.308,1.308,10,10,2022,0.01,6.4,-0.02,6.130000000000004,1.0611371769350137
2022-10-11,RTNINDIA,52.5,52.75,50.2,50.75,0.476,-4.381,-3.333,4.381,0.476,0.476,11,10,2022,0.01,6.4,-0.02,6.110000000000005,1.0609249494996267
2022-10-12,RTNINDIA,50.95,51.65,48.65,49.7,1.374,-4.514,-2.453,4.514,1.374,1.374,12,10,2022,0.01,6.4,-0.02,6.090000000000005,1.0607127645097267
2022-10-13,RTNINDIA,49.9,50.2,48.55,49.05,0.601,-2.705,-1.703,2.705,0.601,0.601,13,10,2022,0.01,6.4,-0.02,6.070000000000006,1.0605006219568247
2022-10-14,RTNINDIA,50.0,50.65,48.65,48.85,1.3,-2.7,-2.3,2.7,1.3,1.3,14,10,2022,0.01,6.4,-0.02,6.050000000000006,1.0602885218324334
2022-10-17,RTNINDIA,48.95,50.75,48.5,50.0,3.677,-0.919,2.145,3.677,0.919,0.919,17,10,2022,0.01,6.4,-0.02,6.0300000000000065,1.0600764641280669
2022-10-18,RTNINDIA,50.8,51.9,50.2,50.75,2.165,-1.181,-0.098,2.165,1.181,1.181,18,10,2022,0.01,6.4,-0.02,6.010000000000007,1.0598644488352413
2022-10-19,RTNINDIA,51.05,51.25,49.2,49.45,0.392,-3.624,-3.134,3.624,0.392,0.392,19,10,2022,0.01,6.4,-0.02,5.990000000000007,1.0596524759454744
2022-10-20,RTNINDIA,49.25,49.6,48.3,48.8,0.711,-1.929,-0.914,1.929,0.711,0.711,20,10,2022,0.01,6.4,-0.02,5.970000000000008,1.0594405454502853
2022-10-21,RTNINDIA,49.1,49.3,47.8,48.2,0.407,-2.648,-1.833,2.648,0.407,0.407,21,10,2022,0.01,6.4,-0.02,5.950000000000008,1.0592286573411953
2022-10-24,RTNINDIA,48.75,49.9,48.6,49.3,2.359,-0.308,1.128,2.359,0.308,0.308,24,10,2022,0.01,6.4,-0.02,5.930000000000009,1.0590168116097272
2022-10-25,RTNINDIA,49.4,49.75,48.5,48.65,0.709,-1.822,-1.518,1.822,0.709,0.709,25,10,2022,0.01,6.4,-0.02,5.910000000000009,1.0588050082474052
2022-10-27,RTNINDIA,49.15,49.75,48.15,48.65,1.221,-2.035,-1.017,2.035,1.221,1.221,27,10,2022,0.01,6.4,-0.02,5.8900000000000095,1.0585932472457558
2022-10-28,RTNINDIA,48.8,49.2,48.5,48.65,0.82,-0.615,-0.307,0.82,0.615,0.615,28,10,2022,0.01,6.4,-0.02,5.87000000000001,1.0583815285963067
2022-10-31,RTNINDIA,48.95,49.25,48.4,48.65,0.613,-1.124,-0.613,1.124,0.613,0.613,31,10,2022,0.01,6.4,-0.02,5.85000000000001,1.0581698522905876
2022-11-01,RTNINDIA,48.9,49.6,48.4,48.65,1.431,-1.022,-0.511,1.431,1.022,1.022,1,11,2022,0.01,6.4,-0.02,5.830000000000011,1.0579582183201295
2022-11-02,RTNINDIA,48.7,49.3,48.25,48.35,1.232,-0.924,-0.719,1.232,0.924,0.924,2,11,2022,0.01,6.4,-0.02,5.810000000000011,1.0577466266764655
2022-11-03,RTNINDIA,48.0,48.7,47.4,47.45,1.458,-1.25,-1.146,1.458,1.25,1.25,3,11,2022,0.01,6.4,-0.02,5.790000000000012,1.0575350773511303
2022-11-04,RTNINDIA,47.45,48.45,46.6,47.15,2.107,-1.791,-0.632,2.107,1.791,1.791,4,11,2022,0.01,6.4,-0.02,5.770000000000012,1.05732357033566
2022-11-07,RTNINDIA,47.5,51.85,47.5,50.5,9.158,0.0,6.316,9.158,0.0,0.0,7,11,2022,0.01,6.4,6.390000000000001,12.160000000000013,1.1248865464801088
2022-11-09,RTNINDIA,50.85,53.35,50.75,52.65,4.916,-0.197,3.54,4.916,0.197,0.197,9,11,2022,0.01,6.4,-0.02,12.140000000000013,1.1246615691708128
2022-11-10,RTNINDIA,53.25,55.95,48.65,49.6,5.07,-8.638,-6.854,8.638,5.07,5.07,10,11,2022,0.01,6.4,-0.02,12.120000000000013,1.1244366368569787
2022-11-11,RTNINDIA,50.5,51.75,50.1,50.5,2.475,-0.792,0.0,2.475,0.792,0.792,11,11,2022,0.01,6.4,-0.02,12.100000000000014,1.1242117495296073
2022-11-14,RTNINDIA,50.9,50.95,49.1,49.45,0.098,-3.536,-2.849,3.536,0.098,0.098,14,11,2022,0.01,6.4,-0.02,12.080000000000014,1.1239869071797015
2022-11-15,RTNINDIA,49.55,49.6,48.7,48.9,0.101,-1.715,-1.312,1.715,0.101,0.101,15,11,2022,0.01,6.4,-0.02,12.060000000000015,1.1237621097982655
2022-11-16,RTNINDIA,48.85,50.8,48.7,49.3,3.992,-0.307,0.921,3.992,0.307,0.307,16,11,2022,0.01,6.4,-0.02,12.040000000000015,1.123537357376306
2022-11-17,RTNINDIA,49.4,50.2,48.85,49.05,1.619,-1.113,-0.709,1.619,1.113,1.113,17,11,2022,0.01,6.4,-0.02,12.020000000000016,1.1233126499048307
2022-11-18,RTNINDIA,49.35,49.75,48.8,49.0,0.811,-1.114,-0.709,1.114,0.811,0.811,18,11,2022,0.01,6.4,-0.02,12.000000000000016,1.1230879873748498
2022-11-21,RTNINDIA,49.0,49.35,47.8,48.05,0.714,-2.449,-1.939,2.449,0.714,0.714,21,11,2022,0.01,6.4,-0.02,11.980000000000016,1.1228633697773749
2022-11-22,RTNINDIA,48.3,48.65,47.85,48.1,0.725,-0.932,-0.414,0.932,0.725,0.725,22,11,2022,0.01,6.4,-0.02,11.960000000000017,1.1226387971034195
2022-11-23,RTNINDIA,48.35,48.85,47.75,47.85,1.034,-1.241,-1.034,1.241,1.034,1.034,23,11,2022,0.01,6.4,-0.02,11.940000000000017,1.122414269343999
2022-11-24,RTNINDIA,48.1,49.85,47.95,48.65,3.638,-0.312,1.143,3.638,0.312,0.312,24,11,2022,0.01,6.4,-0.02,11.920000000000018,1.1221897864901302
2022-11-25,RTNINDIA,48.5,49.7,48.4,48.8,2.474,-0.206,0.619,2.474,0.206,0.206,25,11,2022,0.01,6.4,-0.02,11.900000000000018,1.1219653485328323
2022-11-28,RTNINDIA,49.2,50.45,48.85,49.65,2.541,-0.711,0.915,2.541,0.711,0.711,28,11,2022,0.01,6.4,-0.02,11.880000000000019,1.1217409554631257
2022-11-29,RTNINDIA,49.8,50.3,48.7,48.85,1.004,-2.209,-1.908,2.209,1.004,1.004,29,11,2022,0.01,6.4,-0.02,11.860000000000019,1.121516607272033
2022-11-30,RTNINDIA,49.0,49.9,48.75,49.7,1.837,-0.51,1.429,1.837,0.51,0.51,30,11,2022,0.01,6.4,-0.02,11.84000000000002,1.1212923039505787
2022-12-01,RTNINDIA,49.95,50.1,49.0,49.15,0.3,-1.902,-1.602,1.902,0.3,0.3,1,12,2022,0.01,6.4,-0.02,11.82000000000002,1.1210680454897886
2022-12-02,RTNINDIA,49.0,50.8,48.8,49.55,3.673,-0.408,1.122,3.673,0.408,0.408,2,12,2022,0.01,6.4,-0.02,11.80000000000002,1.1208438318806906
2022-12-05,RTNINDIA,50.0,50.6,49.8,49.95,1.2,-0.4,-0.1,1.2,0.4,0.4,5,12,2022,0.01,6.4,-0.02,11.78000000000002,1.1206196631143144
2022-12-06,RTNINDIA,49.95,50.8,49.6,49.65,1.702,-0.701,-0.601,1.702,0.701,0.701,6,12,2022,0.01,6.4,-0.02,11.760000000000021,1.1203955391816915
2022-12-07,RTNINDIA,49.9,49.9,48.75,48.9,0.0,-2.305,-2.004,2.305,0.0,0.0,7,12,2022,0.01,6.4,1.994,13.75400000000002,1.1427362262329746
2022-12-08,RTNINDIA,49.15,49.4,48.7,48.95,0.509,-0.916,-0.407,0.916,0.509,0.509,8,12,2022,0.01,6.4,-0.02,13.734000000000021,1.142507678987728
2022-12-09,RTNINDIA,49.15,49.4,47.1,47.5,0.509,-4.171,-3.357,4.171,0.509,0.509,9,12,2022,0.01,6.4,-0.02,13.714000000000022,1.1422791774519305
2022-12-12,RTNINDIA,47.65,48.1,46.75,46.9,0.944,-1.889,-1.574,1.889,0.944,0.944,12,12,2022,0.01,6.4,-0.02,13.694000000000022,1.1420507216164402
2022-12-13,RTNINDIA,47.2,48.1,47.1,47.45,1.907,-0.212,0.53,1.907,0.212,0.212,13,12,2022,0.01,6.4,-0.02,13.674000000000023,1.1418223114721169
2022-12-14,RTNINDIA,47.8,49.45,47.5,48.7,3.452,-0.628,1.883,3.452,0.628,0.628,14,12,2022,0.01,6.4,-0.02,13.654000000000023,1.1415939470098224
2022-12-15,RTNINDIA,48.6,49.0,47.5,47.65,0.823,-2.263,-1.955,2.263,0.823,0.823,15,12,2022,0.01,6.4,-0.02,13.634000000000023,1.1413656282204205
2022-12-16,RTNINDIA,47.5,47.9,46.6,47.25,0.842,-1.895,-0.526,1.895,0.842,0.842,16,12,2022,0.01,6.4,-0.02,13.614000000000024,1.1411373550947765
2022-12-19,RTNINDIA,47.4,48.3,46.9,47.3,1.899,-1.055,-0.211,1.899,1.055,1.055,19,12,2022,0.01,6.4,-0.02,13.594000000000024,1.1409091276237575
2022-12-20,RTNINDIA,47.3,47.4,45.8,46.05,0.211,-3.171,-2.643,3.171,0.211,0.211,20,12,2022,0.01,6.4,-0.02,13.574000000000025,1.1406809457982328
2022-12-21,RTNINDIA,46.4,47.1,43.35,43.9,1.509,-6.573,-5.388,6.573,1.509,1.509,21,12,2022,0.01,6.4,-0.02,13.554000000000025,1.1404528096090731
2022-12-22,RTNINDIA,44.15,44.7,40.65,41.4,1.246,-7.928,-6.229,7.928,1.246,1.246,22,12,2022,0.01,6.4,-0.02,13.534000000000026,1.1402247190471513
2022-12-23,RTNINDIA,41.0,41.15,39.0,39.45,0.366,-4.878,-3.78,4.878,0.366,0.366,23,12,2022,0.01,6.4,-0.02,13.514000000000026,1.1399966741033418
2022-12-26,RTNINDIA,40.0,43.0,39.8,41.75,7.5,-0.5,4.375,7.5,0.5,0.5,26,12,2022,0.01,6.4,-0.02,13.494000000000026,1.1397686747685212
2022-12-27,RTNINDIA,42.15,43.2,40.5,41.1,2.491,-3.915,-2.491,3.915,2.491,2.491,27,12,2022,0.01,6.4,-0.02,13.474000000000027,1.1395407210335675
2022-12-28,RTNINDIA,41.1,43.2,40.5,41.85,5.109,-1.46,1.825,5.109,1.46,1.46,28,12,2022,0.01,6.4,-0.02,13.454000000000027,1.1393128128893608
2022-12-29,RTNINDIA,41.6,42.4,41.25,41.95,1.923,-0.841,0.841,1.923,0.841,0.841,29,12,2022,0.01,6.4,-0.02,13.434000000000028,1.139084950326783
2022-12-30,RTNINDIA,42.25,43.0,42.05,42.3,1.775,-0.473,0.118,1.775,0.473,0.473,30,12,2022,0.01,6.4,-0.02,13.414000000000028,1.1388571333367177
2023-01-02,RTNINDIA,42.5,43.25,42.3,42.65,1.765,-0.471,0.353,1.765,0.471,0.471,2,1,2023,0.01,6.4,-0.02,13.394000000000029,1.1386293619100503
2023-01-03,RTNINDIA,42.85,43.95,42.75,43.15,2.567,-0.233,0.7,2.567,0.233,0.233,3,1,2023,0.01,6.4,-0.02,13.374000000000029,1.1384016360376683
2023-01-04,RTNINDIA,43.2,43.4,42.25,42.45,0.463,-2.199,-1.736,2.199,0.463,0.463,4,1,2023,0.01,6.4,-0.02,13.35400000000003,1.1381739557104609
2023-01-05,RTNINDIA,42.75,43.05,42.1,42.55,0.702,-1.52,-0.468,1.52,0.702,0.702,5,1,2023,0.01,6.4,-0.02,13.33400000000003,1.1379463209193188
2023-01-06,RTNINDIA,42.8,43.35,42.2,42.85,1.285,-1.402,0.117,1.402,1.285,1.285,6,1,2023,0.01,6.4,-0.02,13.31400000000003,1.137718731655135
2023-01-09,RTNINDIA,43.0,43.35,42.1,42.7,0.814,-2.093,-0.698,2.093,0.814,0.814,9,1,2023,0.01,6.4,-0.02,13.29400000000003,1.1374911879088039
2023-01-10,RTNINDIA,42.6,42.6,41.4,41.95,0.0,-2.817,-1.526,2.817,0.0,0.0,10,1,2023,0.01,6.4,1.516,14.81000000000003,1.1547355543175015
2023-01-11,RTNINDIA,42.2,42.3,41.1,41.7,0.237,-2.607,-1.185,2.607,0.237,0.237,11,1,2023,0.01,6.4,-0.02,14.790000000000031,1.154504607206638
2023-01-12,RTNINDIA,41.85,42.0,41.2,41.7,0.358,-1.553,-0.358,1.553,0.358,0.358,12,1,2023,0.01,6.4,-0.02,14.770000000000032,1.1542737062851967
2023-01-13,RTNINDIA,41.95,42.85,41.5,42.55,2.145,-1.073,1.43,2.145,1.073,1.073,13,1,2023,0.01,6.4,-0.02,14.750000000000032,1.1540428515439396
2023-01-16,RTNINDIA,44.5,50.45,44.5,48.9,13.371,0.0,9.888,13.371,0.0,0.0,16,1,2023,0.01,6.4,6.390000000000001,21.140000000000033,1.2277861897575975
2023-01-17,RTNINDIA,49.0,49.6,46.6,47.5,1.224,-4.898,-3.061,4.898,1.224,1.224,17,1,2023,0.01,6.4,-0.02,21.120000000000033,1.227540632519646
2023-01-18,RTNINDIA,47.3,47.75,46.0,46.3,0.951,-2.748,-2.114,2.748,0.951,0.951,18,1,2023,0.01,6.4,-0.02,21.100000000000033,1.2272951243931423
2023-01-19,RTNINDIA,45.95,48.75,45.6,47.9,6.094,-0.762,4.244,6.094,0.762,0.762,19,1,2023,0.01,6.4,-0.02,21.080000000000034,1.2270496653682637
2023-01-20,RTNINDIA,47.8,48.1,46.5,46.85,0.628,-2.72,-1.987,2.72,0.628,0.628,20,1,2023,0.01,6.4,-0.02,21.060000000000034,1.2268042554351901
2023-01-23,RTNINDIA,47.1,47.2,45.15,45.85,0.212,-4.14,-2.654,4.14,0.212,0.212,23,1,2023,0.01,6.4,-0.02,21.040000000000035,1.226558894584103
2023-01-24,RTNINDIA,45.9,46.8,44.45,44.75,1.961,-3.159,-2.505,3.159,1.961,1.961,24,1,2023,0.01,6.4,-0.02,21.020000000000035,1.2263135828051863
2023-01-25,RTNINDIA,44.7,44.7,43.35,43.6,0.0,-3.02,-2.461,3.02,0.0,0.0,25,1,2023,0.01,6.4,2.451,23.471000000000036,1.2563705287197415
2023-01-27,RTNINDIA,43.7,44.25,41.7,42.3,1.259,-4.577,-3.204,4.577,1.259,1.259,27,1,2023,0.01,6.4,-0.02,23.451000000000036,1.2561192546139976
2023-01-30,RTNINDIA,42.3,43.8,42.05,43.0,3.546,-0.591,1.655,3.546,0.591,0.591,30,1,2023,0.01,6.4,-0.02,23.431000000000036,1.255868030763075
2023-01-31,RTNINDIA,43.9,44.5,43.0,43.9,1.367,-2.05,0.0,2.05,1.367,1.367,31,1,2023,0.01,6.4,-0.02,23.411000000000037,1.2556168571569224
2023-02-01,RTNINDIA,44.25,45.75,42.2,42.95,3.39,-4.633,-2.938,4.633,3.39,3.39,1,2,2023,0.01,6.4,-0.02,23.391000000000037,1.255365733785491
2023-02-02,RTNINDIA,42.9,44.9,42.5,43.05,4.662,-0.932,0.35,4.662,0.932,0.932,2,2,2023,0.01,6.4,-0.02,23.371000000000038,1.255114660638734
2023-02-03,RTNINDIA,43.4,43.65,41.95,42.7,0.576,-3.341,-1.613,3.341,0.576,0.576,3,2,2023,0.01,6.4,-0.02,23.351000000000038,1.2548636377066062
2023-02-06,RTNINDIA,42.65,43.35,42.5,42.6,1.641,-0.352,-0.117,1.641,0.352,0.352,6,2,2023,0.01,6.4,-0.02,23.33100000000004,1.254612664979065
2023-02-07,RTNINDIA,42.2,43.15,41.8,42.35,2.251,-0.948,0.355,2.251,0.948,0.948,7,2,2023,0.01,6.4,-0.02,23.31100000000004,1.2543617424460691
2023-02-08,RTNINDIA,42.6,43.25,42.1,42.5,1.526,-1.174,-0.235,1.526,1.174,1.174,8,2,2023,0.01,6.4,-0.02,23.29100000000004,1.25411087009758
2023-02-09,RTNINDIA,42.5,43.6,42.25,42.75,2.588,-0.588,0.588,2.588,0.588,0.588,9,2,2023,0.01,6.4,-0.02,23.27100000000004,1.2538600479235606
2023-02-10,RTNINDIA,42.85,44.0,42.5,42.95,2.684,-0.817,0.233,2.684,0.817,0.817,10,2,2023,0.01,6.4,-0.02,23.25100000000004,1.2536092759139759
2023-02-13,RTNINDIA,42.0,42.35,40.25,40.6,0.833,-4.167,-3.333,4.167,0.833,0.833,13,2,2023,0.01,6.4,-0.02,23.23100000000004,1.253358554058793
2023-02-14,RTNINDIA,40.9,41.65,36.6,38.0,1.834,-10.513,-7.09,10.513,1.834,1.834,14,2,2023,0.01,6.4,-0.02,23.21100000000004,1.2531078823479813
2023-02-15,RTNINDIA,40.0,41.95,39.0,39.7,4.875,-2.5,-0.75,4.875,2.5,2.5,15,2,2023,0.01,6.4,-0.02,23.19100000000004,1.2528572607715118
2023-02-16,RTNINDIA,39.95,40.55,39.6,40.1,1.502,-0.876,0.375,1.502,0.876,0.876,16,2,2023,0.01,6.4,-0.02,23.171000000000042,1.2526066893193575
2023-02-17,RTNINDIA,40.0,40.9,39.35,39.85,2.25,-1.625,-0.375,2.25,1.625,1.625,17,2,2023,0.01,6.4,-0.02,23.151000000000042,1.2523561679814936
2023-02-20,RTNINDIA,40.95,40.95,39.85,40.1,0.0,-2.686,-2.076,2.686,0.0,0.0,20,2,2023,0.01,6.4,2.0660000000000003,25.21700000000004,1.2782298464119912
2023-02-21,RTNINDIA,40.35,40.8,39.8,40.05,1.115,-1.363,-0.743,1.363,1.115,1.115,21,2,2023,0.01,6.4,-0.02,25.197000000000042,1.2779742004427088
2023-02-22,RTNINDIA,39.9,40.1,39.15,39.35,0.501,-1.88,-1.378,1.88,0.501,0.501,22,2,2023,0.01,6.4,-0.02,25.177000000000042,1.2777186056026204
2023-02-23,RTNINDIA,39.55,39.9,38.55,39.6,0.885,-2.528,0.126,2.528,0.885,0.885,23,2,2023,0.01,6.4,-0.02,25.157000000000043,1.2774630618815
2023-02-24,RTNINDIA,39.8,40.8,39.45,39.85,2.513,-0.879,0.126,2.513,0.879,0.879,24,2,2023,0.01,6.4,-0.02,25.137000000000043,1.2772075692691236
2023-02-27,RTNINDIA,39.85,39.85,38.5,38.65,0.0,-3.388,-3.011,3.388,0.0,0.0,27,2,2023,0.01,6.4,3.0010000000000003,28.138000000000044,1.3155365684228901
2023-02-28,RTNINDIA,39.85,39.85,38.0,38.35,0.0,-4.642,-3.764,4.642,0.0,0.0,28,2,2023,0.01,6.4,3.754,31.892000000000046,1.3649218112014854
2023-03-01,RTNINDIA,38.5,39.45,38.45,38.7,2.468,-0.13,0.519,2.468,0.13,0.13,1,3,2023,0.01,6.4,-0.02,31.872000000000046,1.3646488268392452
2023-03-02,RTNINDIA,38.8,39.1,38.3,38.65,0.773,-1.289,-0.387,1.289,0.773,0.773,2,3,2023,0.01,6.4,-0.02,31.852000000000046,1.3643758970738773
2023-03-03,RTNINDIA,38.85,39.0,38.3,38.45,0.386,-1.416,-1.03,1.416,0.386,0.386,3,3,2023,0.01,6.4,-0.02,31.832000000000047,1.3641030218944625
2023-03-06,RTNINDIA,38.65,39.8,38.4,38.75,2.975,-0.647,0.259,2.975,0.647,0.647,6,3,2023,0.01,6.4,-0.02,31.812000000000047,1.3638302012900836
2023-03-08,RTNINDIA,38.7,39.05,38.3,38.75,0.904,-1.034,0.129,1.034,0.904,0.904,8,3,2023,0.01,6.4,-0.02,31.792000000000048,1.3635574352498256
2023-03-09,RTNINDIA,38.95,40.2,38.85,39.05,3.209,-0.257,0.257,3.209,0.257,0.257,9,3,2023,0.01,6.4,-0.02,31.772000000000048,1.3632847237627757
2023-03-10,RTNINDIA,38.75,39.2,38.2,38.5,1.161,-1.419,-0.645,1.419,1.161,1.161,10,3,2023,0.01,6.4,-0.02,31.75200000000005,1.3630120668180232
2023-03-13,RTNINDIA,38.5,38.6,37.0,37.05,0.26,-3.896,-3.766,3.896,0.26,0.26,13,3,2023,0.01,6.4,-0.02,31.73200000000005,1.3627394644046598
2023-03-14,RTNINDIA,37.25,37.7,36.65,36.85,1.208,-1.611,-1.074,1.611,1.208,1.208,14,3,2023,0.01,6.4,-0.02,31.71200000000005,1.3624669165117789
2023-03-15,RTNINDIA,37.15,38.0,36.75,36.95,2.288,-1.077,-0.538,2.288,1.077,1.077,15,3,2023,0.01,6.4,-0.02,31.69200000000005,1.3621944231284766
2023-03-16,RTNINDIA,37.05,37.05,35.65,36.25,0.0,-3.779,-2.159,3.779,0.0,0.0,16,3,2023,0.01,6.4,2.149,33.84100000000005,1.3914679812815076
2023-03-17,RTNINDIA,36.45,37.0,36.0,36.4,1.509,-1.235,-0.137,1.509,1.235,1.235,17,3,2023,0.01,6.4,-0.02,33.82100000000005,1.3911896876852514
2023-03-20,RTNINDIA,36.3,36.45,35.9,36.1,0.413,-1.102,-0.551,1.102,0.413,0.413,20,3,2023,0.01,6.4,-0.02,33.801000000000045,1.3909114497477144
2023-03-21,RTNINDIA,36.5,37.1,35.8,36.05,1.644,-1.918,-1.233,1.918,1.644,1.644,21,3,2023,0.01,6.4,-0.02,33.78100000000004,1.3906332674577648
2023-03-22,RTNINDIA,36.2,36.95,36.0,36.1,2.072,-0.552,-0.276,2.072,0.552,0.552,22,3,2023,0.01,6.4,-0.02,33.76100000000004,1.3903551408042734
2023-03-23,RTNINDIA,36.0,36.4,36.0,36.05,1.111,0.0,0.139,1.111,0.0,0.0,23,3,2023,0.01,6.4,0.129,33.890000000000036,1.3921486989359109
2023-03-24,RTNINDIA,36.15,36.35,35.5,35.75,0.553,-1.798,-1.107,1.798,0.553,0.553,24,3,2023,0.01,6.4,-0.02,33.87000000000003,1.3918702691961238
2023-03-27,RTNINDIA,35.85,35.85,33.7,33.85,0.0,-5.997,-5.579,5.997,0.0,0.0,27,3,2023,0.01,6.4,5.569,39.439000000000036,1.4693835244876559
2023-03-28,RTNINDIA,33.85,34.1,32.15,32.9,0.739,-5.022,-2.806,5.022,0.739,0.739,28,3,2023,0.01,6.4,-0.02,39.41900000000003,1.4690896477827584
2023-03-29,RTNINDIA,32.9,35.25,32.8,33.6,7.143,-0.304,2.128,7.143,0.304,0.304,29,3,2023,0.01,6.4,-0.02,39.39900000000003,1.4687958298532018
2023-03-31,RTNINDIA,34.2,35.65,34.05,35.15,4.24,-0.439,2.778,4.24,0.439,0.439,31,3,2023,0.01,6.4,-0.02,39.379000000000026,1.4685020706872312
2023-04-03,RTNINDIA,35.55,37.5,35.45,37.25,5.485,-0.281,4.782,5.485,0.281,0.281,3,4,2023,0.01,6.4,-0.02,39.35900000000002,1.4682083702730937
2023-04-05,RTNINDIA,37.8,40.25,37.5,39.5,6.481,-0.794,4.497,6.481,0.794,0.794,5,4,2023,0.01,6.4,-0.02,39.33900000000002,1.467914728599039
2023-04-06,RTNINDIA,39.9,40.3,38.7,38.95,1.003,-3.008,-2.381,3.008,1.003,1.003,6,4,2023,0.01,6.4,-0.02,39.31900000000002,1.4676211456533192
2023-04-10,RTNINDIA,38.95,40.8,37.75,38.8,4.75,-3.081,-0.385,4.75,3.081,3.081,10,4,2023,0.01,6.4,-0.02,39.299000000000014,1.4673276214241886
2023-04-11,RTNINDIA,38.85,40.0,38.85,39.3,2.96,0.0,1.158,2.96,0.0,0.0,11,4,2023,0.01,6.4,1.148,40.44700000000002,1.4841725425181382
2023-04-12,RTNINDIA,39.5,39.7,38.9,39.25,0.506,-1.519,-0.633,1.519,0.506,0.506,12,4,2023,0.01,6.4,-0.02,40.427000000000014,1.4838757080096348
2023-04-13,RTNINDIA,39.2,39.2,38.3,38.45,0.0,-2.296,-1.913,2.296,0.0,0.0,13,4,2023,0.01,6.4,1.903,42.33000000000001,1.5121138627330581
2023-04-17,RTNINDIA,38.5,39.15,38.35,38.7,1.688,-0.39,0.519,1.688,0.39,0.39,17,4,2023,0.01,6.4,-0.02,42.31000000000001,1.5118114399605116
2023-04-18,RTNINDIA,38.85,38.85,38.5,38.6,0.0,-0.901,-0.644,0.901,0.0,0.0,18,4,2023,0.01,6.4,0.634,42.94400000000001,1.5213963244898612
2023-04-19,RTNINDIA,39.5,41.5,39.5,40.0,5.063,0.0,1.266,5.063,0.0,0.0,19,4,2023,0.01,6.4,1.256,44.20000000000001,1.5405050623254537
2023-04-20,RTNINDIA,40.3,40.75,39.9,40.15,1.117,-0.993,-0.372,1.117,0.993,0.993,20,4,2023,0.01,6.4,-0.02,44.18000000000001,1.5401969613129887
2023-04-21,RTNINDIA,40.3,40.3,39.2,39.35,0.0,-2.73,-2.357,2.73,0.0,0.0,21,4,2023,0.01,6.4,2.3470000000000004,46.52700000000001,1.5763453839950046
2023-04-24,RTNINDIA,39.55,41.05,39.55,39.85,3.793,0.0,0.759,3.793,0.0,0.0,24,4,2023,0.01,6.4,0.749,47.27600000000001,1.5881522109211272
2023-04-25,RTNINDIA,40.0,40.15,39.5,39.55,0.375,-1.25,-1.125,1.25,0.375,0.375,25,4,2023,0.01,6.4,-0.02,47.25600000000001,1.587834580478943
