Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
2018-09-21,ADANIENT,148.0,153.5,132.65,138.45,3.716,-10.372,-6.453,10.372,3.716,3.716,21,9,2018,0.01,29.5,-0.02,-0.02,0.9998
2018-09-24,ADANIENT,138.45,139.75,131.15,134.5,0.939,-5.273,-2.853,5.273,0.939,0.939,24,9,2018,0.01,29.5,-0.02,-0.04,0.99960004
2018-09-25,ADANIENT,133.5,142.4,125.65,138.35,6.667,-5.88,3.633,6.667,5.88,5.88,25,9,2018,0.01,29.5,-0.02,-0.06,0.9994001199920001
2018-09-26,ADANIENT,140.4,142.5,133.7,136.5,1.496,-4.772,-2.778,4.772,1.496,1.496,26,9,2018,0.01,29.5,-0.02,-0.08,0.9992002399680017
2018-09-27,ADANIENT,136.0,143.05,132.7,142.25,5.184,-2.426,4.596,5.184,2.426,2.426,27,9,2018,0.01,29.5,-0.02,-0.1,0.9990003999200081
2018-09-28,ADANIENT,142.65,143.4,125.6,130.6,0.526,-11.952,-8.447,11.952,0.526,0.526,28,9,2018,0.01,29.5,-0.02,-0.12000000000000001,0.9988005998400241
2018-10-01,ADANIENT,127.0,138.6,121.55,137.35,9.134,-4.291,8.15,9.134,4.291,4.291,1,10,2018,0.01,29.5,-0.02,-0.14,0.9986008397200561
2018-10-03,ADANIENT,137.0,141.5,130.05,134.8,3.285,-5.073,-1.606,5.073,3.285,3.285,3,10,2018,0.01,29.5,-0.02,-0.16,0.9984011195521121
2018-10-04,ADANIENT,129.4,134.3,127.0,132.95,3.787,-1.855,2.743,3.787,1.855,1.855,4,10,2018,0.01,29.5,-0.02,-0.18,0.9982014393282017
2018-10-05,ADANIENT,131.55,135.75,128.25,130.2,3.193,-2.509,-1.026,3.193,2.509,2.509,5,10,2018,0.01,29.5,-0.02,-0.19999999999999998,0.9980017990403361
2018-10-08,ADANIENT,129.0,134.85,121.35,133.15,4.535,-5.93,3.217,5.93,4.535,4.535,8,10,2018,0.01,29.5,-0.02,-0.21999999999999997,0.9978021986805281
2018-10-09,ADANIENT,136.0,137.7,129.35,135.9,1.25,-4.89,-0.074,4.89,1.25,1.25,9,10,2018,0.01,29.5,-0.02,-0.23999999999999996,0.997602638240792
2018-10-10,ADANIENT,136.5,147.85,135.0,143.75,8.315,-1.099,5.311,8.315,1.099,1.099,10,10,2018,0.01,29.5,-0.02,-0.25999999999999995,0.9974031177131438
2018-10-11,ADANIENT,138.0,143.4,135.15,138.2,3.913,-2.065,0.145,3.913,2.065,2.065,11,10,2018,0.01,29.5,-0.02,-0.27999999999999997,0.9972036370896012
2018-10-12,ADANIENT,140.1,145.4,140.1,143.85,3.783,0.0,2.677,3.783,0.0,0.0,12,10,2018,0.01,29.5,2.6670000000000003,2.3870000000000005,1.023799058090781
2018-10-15,ADANIENT,147.0,153.75,143.8,152.45,4.592,-2.177,3.707,4.592,2.177,2.177,15,10,2018,0.01,29.5,-0.02,2.3670000000000004,1.0235942982791628
2018-10-16,ADANIENT,152.35,160.0,151.75,157.65,5.021,-0.394,3.479,5.021,0.394,0.394,16,10,2018,0.01,29.5,-0.02,2.3470000000000004,1.023389579419507
2018-10-17,ADANIENT,160.1,163.65,154.25,161.75,2.217,-3.654,1.031,3.654,2.217,2.217,17,10,2018,0.01,29.5,-0.02,2.3270000000000004,1.023184901503623
2018-10-19,ADANIENT,158.5,170.7,158.5,168.75,7.697,0.0,6.467,7.697,0.0,0.0,19,10,2018,0.01,29.5,6.457,8.784,1.089251950593712
2018-10-22,ADANIENT,171.1,176.7,164.4,168.5,3.273,-3.916,-1.52,3.916,3.273,3.273,22,10,2018,0.01,29.5,-0.02,8.764000000000001,1.0890341002035933
2018-10-23,ADANIENT,169.0,171.85,166.0,169.55,1.686,-1.775,0.325,1.775,1.686,1.686,23,10,2018,0.01,29.5,-0.02,8.744000000000002,1.0888162933835526
2018-10-24,ADANIENT,171.0,172.25,165.1,167.55,0.731,-3.45,-2.018,3.45,0.731,0.731,24,10,2018,0.01,29.5,-0.02,8.724000000000002,1.088598530124876
2018-10-25,ADANIENT,166.75,174.4,161.5,172.1,4.588,-3.148,3.208,4.588,3.148,3.148,25,10,2018,0.01,29.5,-0.02,8.704000000000002,1.088380810418851
2018-10-26,ADANIENT,174.0,174.75,165.3,166.75,0.431,-5.0,-4.167,5.0,0.431,0.431,26,10,2018,0.01,29.5,-0.02,8.684000000000003,1.0881631342567673
2018-10-29,ADANIENT,168.65,172.6,165.05,171.75,2.342,-2.135,1.838,2.342,2.135,2.135,29,10,2018,0.01,29.5,-0.02,8.664000000000003,1.087945501629916
2018-10-30,ADANIENT,172.5,174.0,168.1,169.05,0.87,-2.551,-2.0,2.551,0.87,0.87,30,10,2018,0.01,29.5,-0.02,8.644000000000004,1.08772791252959
2018-10-31,ADANIENT,167.0,173.8,164.7,170.0,4.072,-1.377,1.796,4.072,1.377,1.377,31,10,2018,0.01,29.5,-0.02,8.624000000000004,1.087510366947084
2018-11-01,ADANIENT,171.05,178.1,168.85,175.0,4.122,-1.286,2.309,4.122,1.286,1.286,1,11,2018,0.01,29.5,-0.02,8.604000000000005,1.0872928648736946
2018-11-02,ADANIENT,176.6,179.5,173.8,175.6,1.642,-1.586,-0.566,1.642,1.586,1.586,2,11,2018,0.01,29.5,-0.02,8.584000000000005,1.08707540630072
2018-11-05,ADANIENT,176.1,176.75,155.8,168.5,0.369,-11.528,-4.316,11.528,0.369,0.369,5,11,2018,0.01,29.5,-0.02,8.564000000000005,1.0868579912194598
2018-11-06,ADANIENT,168.25,169.0,162.0,164.45,0.446,-3.715,-2.259,3.715,0.446,0.446,6,11,2018,0.01,29.5,-0.02,8.544000000000006,1.086640619621216
2018-11-07,ADANIENT,165.0,169.0,164.7,165.75,2.424,-0.182,0.455,2.424,0.182,0.182,7,11,2018,0.01,29.5,-0.02,8.524000000000006,1.0864232914972918
2018-11-09,ADANIENT,165.5,167.8,163.95,166.3,1.39,-0.937,0.483,1.39,0.937,0.937,9,11,2018,0.01,29.5,-0.02,8.504000000000007,1.0862060068389923
2018-11-12,ADANIENT,166.0,167.9,158.15,160.25,1.145,-4.729,-3.464,4.729,1.145,1.145,12,11,2018,0.01,29.5,-0.02,8.484000000000007,1.0859887656376246
2018-11-13,ADANIENT,160.25,163.0,158.75,162.15,1.716,-0.936,1.186,1.716,0.936,0.936,13,11,2018,0.01,29.5,-0.02,8.464000000000008,1.085771567884497
2018-11-14,ADANIENT,163.3,163.75,158.25,160.85,0.276,-3.092,-1.5,3.092,0.276,0.276,14,11,2018,0.01,29.5,-0.02,8.444000000000008,1.08555441357092
2018-11-15,ADANIENT,161.75,166.25,160.0,162.85,2.782,-1.082,0.68,2.782,1.082,1.082,15,11,2018,0.01,29.5,-0.02,8.424000000000008,1.0853373026882058
2018-11-16,ADANIENT,163.0,163.85,157.5,161.45,0.521,-3.374,-0.951,3.374,0.521,0.521,16,11,2018,0.01,29.5,-0.02,8.404000000000009,1.0851202352276683
2018-11-19,ADANIENT,162.4,164.4,159.55,162.1,1.232,-1.755,-0.185,1.755,1.232,1.232,19,11,2018,0.01,29.5,-0.02,8.38400000000001,1.0849032111806227
2018-11-20,ADANIENT,161.65,163.65,156.95,160.15,1.237,-2.908,-0.928,2.908,1.237,1.237,20,11,2018,0.01,29.5,-0.02,8.36400000000001,1.0846862305383866
2018-11-21,ADANIENT,161.6,162.0,158.5,161.0,0.248,-1.918,-0.371,1.918,0.248,0.248,21,11,2018,0.01,29.5,-0.02,8.34400000000001,1.084469293292279
2018-11-22,ADANIENT,161.9,161.95,157.55,158.5,0.031,-2.687,-2.1,2.687,0.031,0.031,22,11,2018,0.01,29.5,-0.02,8.32400000000001,1.0842523994336206
2018-11-26,ADANIENT,158.5,159.9,155.65,157.35,0.883,-1.798,-0.726,1.798,0.883,0.883,26,11,2018,0.01,29.5,-0.02,8.304000000000011,1.0840355489537339
2018-11-27,ADANIENT,157.35,161.0,154.25,159.15,2.32,-1.97,1.144,2.32,1.97,1.97,27,11,2018,0.01,29.5,-0.02,8.284000000000011,1.0838187418439431
2018-11-28,ADANIENT,159.15,159.6,156.3,158.0,0.283,-1.791,-0.723,1.791,0.283,0.283,28,11,2018,0.01,29.5,-0.02,8.264000000000012,1.0836019780955743
2018-11-29,ADANIENT,159.35,175.55,158.7,169.9,10.166,-0.408,6.621,10.166,0.408,0.408,29,11,2018,0.01,29.5,-0.02,8.244000000000012,1.0833852576999552
2018-11-30,ADANIENT,168.5,174.8,163.5,165.0,3.739,-2.967,-2.077,3.739,2.967,2.967,30,11,2018,0.01,29.5,-0.02,8.224000000000013,1.0831685806484153
2018-12-03,ADANIENT,166.05,168.5,163.5,166.7,1.475,-1.536,0.391,1.536,1.475,1.475,3,12,2018,0.01,29.5,-0.02,8.204000000000013,1.0829519469322857
2018-12-04,ADANIENT,165.95,166.5,160.0,162.75,0.331,-3.585,-1.928,3.585,0.331,0.331,4,12,2018,0.01,29.5,-0.02,8.184000000000013,1.0827353565428992
2018-12-05,ADANIENT,161.05,164.95,155.75,157.4,2.422,-3.291,-2.266,3.291,2.422,2.422,5,12,2018,0.01,29.5,-0.02,8.164000000000014,1.0825188094715907
