Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
2014-09-22,IBIPL,5.4,5.85,5.4,5.8,8.333,0.0,7.407,8.333,0.0,0.0,22,9,2014,0.01,6.300000000000001,6.290000000000001,6.290000000000001,1.0629
2014-09-23,IBIPL,6.05,6.25,5.35,5.4,3.306,-11.57,-10.744,11.57,3.306,3.306,23,9,2014,0.01,6.300000000000001,-0.02,6.270000000000001,1.06268742
2014-09-24,IBIPL,5.5,5.55,4.9,4.9,0.909,-10.909,-10.909,10.909,0.909,0.909,24,9,2014,0.01,6.300000000000001,-0.02,6.250000000000002,1.062474882516
2014-09-25,IBIPL,4.95,4.95,4.45,4.45,0.0,-10.101,-10.101,10.101,0.0,0.0,25,9,2014,0.01,6.300000000000001,6.290000000000001,12.540000000000003,1.1293045526262564
2014-09-26,IBIPL,4.6,4.85,4.25,4.65,5.435,-7.609,1.087,7.609,5.435,5.435,26,9,2014,0.01,6.300000000000001,-0.02,12.520000000000003,1.1290786917157312
2014-09-29,IBIPL,4.8,4.95,4.6,4.6,3.125,-4.167,-4.167,4.167,3.125,3.125,29,9,2014,0.01,6.300000000000001,-0.02,12.500000000000004,1.1288528759773881
2014-09-30,IBIPL,4.7,4.7,4.4,4.4,0.0,-6.383,-6.383,6.383,0.0,0.0,30,9,2014,0.01,6.300000000000001,6.290000000000001,18.790000000000006,1.1998577218763657
2014-10-01,IBIPL,4.4,4.55,4.2,4.35,3.409,-4.545,-1.136,4.545,3.409,3.409,1,10,2014,0.01,6.300000000000001,-0.02,18.770000000000007,1.1996177503319905
2014-10-07,IBIPL,4.35,4.55,4.35,4.5,4.598,0.0,3.448,4.598,0.0,0.0,7,10,2014,0.01,6.300000000000001,3.438,22.208000000000006,1.2408606085884044
2014-10-08,IBIPL,4.5,4.55,4.35,4.5,1.111,-3.333,0.0,3.333,1.111,1.111,8,10,2014,0.01,6.300000000000001,-0.02,22.188000000000006,1.2406124364666868
2014-10-09,IBIPL,4.5,4.6,4.4,4.45,2.222,-2.222,-1.111,2.222,2.222,2.222,9,10,2014,0.01,6.300000000000001,-0.02,22.168000000000006,1.2403643139793936
2014-10-10,IBIPL,4.35,4.4,4.3,4.35,1.149,-1.149,0.0,1.149,1.149,1.149,10,10,2014,0.01,6.300000000000001,-0.02,22.148000000000007,1.2401162411165978
2014-10-13,IBIPL,4.35,4.4,4.2,4.25,1.149,-3.448,-2.299,3.448,1.149,1.149,13,10,2014,0.01,6.300000000000001,-0.02,22.128000000000007,1.2398682178683744
2014-10-14,IBIPL,4.3,4.35,4.05,4.05,1.163,-5.814,-5.814,5.814,1.163,1.163,14,10,2014,0.01,6.300000000000001,-0.02,22.108000000000008,1.2396202442248008
2014-10-16,IBIPL,4.05,4.1,3.85,3.85,1.235,-4.938,-4.938,4.938,1.235,1.235,16,10,2014,0.01,6.300000000000001,-0.02,22.088000000000008,1.2393723201759559
2014-10-17,IBIPL,3.75,3.95,3.7,3.9,5.333,-1.333,4.0,5.333,1.333,1.333,17,10,2014,0.01,6.300000000000001,-0.02,22.06800000000001,1.2391244457119208
2014-10-20,IBIPL,4.05,4.05,3.75,3.85,0.0,-7.407,-4.938,7.407,0.0,0.0,20,10,2014,0.01,6.300000000000001,6.290000000000001,28.35800000000001,1.3170653733472006
2014-10-21,IBIPL,3.8,4.0,3.75,3.75,5.263,-1.316,-1.316,5.263,1.316,1.316,21,10,2014,0.01,6.300000000000001,-0.02,28.33800000000001,1.3168019602725312
2014-10-22,IBIPL,3.85,3.9,3.8,3.9,1.299,-1.299,1.299,1.299,1.299,1.299,22,10,2014,0.01,6.300000000000001,-0.02,28.318000000000012,1.3165385998804766
2014-10-23,IBIPL,4.05,4.05,4.05,4.05,0.0,0.0,0.0,0.0,0.0,0.0,23,10,2014,0.01,6.300000000000001,-0.01,28.30800000000001,1.3164069460204886
2014-10-27,IBIPL,4.25,4.25,3.85,3.85,0.0,-9.412,-9.412,9.412,0.0,0.0,27,10,2014,0.01,6.300000000000001,6.290000000000001,34.59800000000001,1.3992089429251773
2014-10-28,IBIPL,3.8,4.0,3.8,3.95,5.263,0.0,3.947,5.263,0.0,0.0,28,10,2014,0.01,6.300000000000001,3.9370000000000003,38.53500000000001,1.4542957990081413
2014-10-29,IBIPL,4.0,4.1,3.85,3.95,2.5,-3.75,-1.25,3.75,2.5,2.5,29,10,2014,0.01,6.300000000000001,-0.02,38.51500000000001,1.4540049398483397
2014-10-30,IBIPL,3.9,4.0,3.8,3.8,2.564,-2.564,-2.564,2.564,2.564,2.564,30,10,2014,0.01,6.300000000000001,-0.02,38.495000000000005,1.45371413886037
2014-10-31,IBIPL,3.8,3.85,3.7,3.8,1.316,-2.632,0.0,2.632,1.316,1.316,31,10,2014,0.01,6.300000000000001,-0.02,38.475,1.453423396032598
2014-11-03,IBIPL,3.85,3.85,3.65,3.7,0.0,-5.195,-3.896,5.195,0.0,0.0,3,11,2014,0.01,6.300000000000001,3.886,42.361000000000004,1.5099034292024245
2014-11-05,IBIPL,3.65,3.85,3.65,3.75,5.479,0.0,2.74,5.479,0.0,0.0,5,11,2014,0.01,6.300000000000001,2.7300000000000004,45.09100000000001,1.5511237928196508
2014-11-07,IBIPL,3.8,3.8,3.6,3.65,0.0,-5.263,-3.947,5.263,0.0,0.0,7,11,2014,0.01,6.300000000000001,3.9370000000000003,49.028000000000006,1.6121915365429604
2014-11-10,IBIPL,3.7,3.75,3.55,3.7,1.351,-4.054,0.0,4.054,1.351,1.351,10,11,2014,0.01,6.300000000000001,-0.02,49.008,1.6118690982356518
2014-11-11,IBIPL,3.65,4.0,3.65,3.85,9.589,0.0,5.479,9.589,0.0,0.0,11,11,2014,0.01,6.300000000000001,6.290000000000001,55.298,1.7132556645146744
2014-11-12,IBIPL,3.85,4.2,3.85,4.05,9.091,0.0,5.195,9.091,0.0,0.0,12,11,2014,0.01,6.300000000000001,6.290000000000001,61.588,1.8210194458126474
2014-11-13,IBIPL,4.1,4.15,3.9,3.95,1.22,-4.878,-3.659,4.878,1.22,1.22,13,11,2014,0.01,6.300000000000001,-0.02,61.568,1.820655241923485
2014-11-14,IBIPL,3.95,4.15,3.8,4.0,5.063,-3.797,1.266,5.063,3.797,3.797,14,11,2014,0.01,6.300000000000001,-0.02,61.547999999999995,1.8202911108751003
2014-11-17,IBIPL,4.05,4.2,3.75,4.05,3.704,-7.407,0.0,7.407,3.704,3.704,17,11,2014,0.01,6.300000000000001,-0.02,61.52799999999999,1.8199270526529254
2014-11-18,IBIPL,4.0,4.1,3.95,3.95,2.5,-1.25,-1.25,2.5,1.25,1.25,18,11,2014,0.01,6.300000000000001,-0.02,61.50799999999999,1.8195630672423948
2014-11-19,IBIPL,4.0,4.0,3.7,3.75,0.0,-7.5,-6.25,7.5,0.0,0.0,19,11,2014,0.01,6.300000000000001,6.290000000000001,67.79799999999999,1.9340135841719415
2014-11-20,RTNINFRA,3.8,3.9,3.6,3.75,2.632,-5.263,-1.316,5.263,2.632,2.632,20,11,2014,0.01,6.300000000000001,-0.02,67.77799999999999,1.9336267814551071
2014-11-21,RTNINFRA,3.75,4.0,3.7,3.8,6.667,-1.333,1.333,6.667,1.333,1.333,21,11,2014,0.01,6.300000000000001,-0.02,67.758,1.933240056098816
2014-11-24,RTNINFRA,3.75,3.95,3.75,3.75,5.333,0.0,0.0,5.333,0.0,0.0,24,11,2014,0.01,6.300000000000001,-0.01,67.74799999999999,1.9330467320932063
2014-11-25,RTNINFRA,3.75,3.85,3.45,3.55,2.667,-8.0,-5.333,8.0,2.667,2.667,25,11,2014,0.01,6.300000000000001,-0.02,67.728,1.9326601227467877
2014-11-26,RTNINFRA,3.6,3.75,3.4,3.55,4.167,-5.556,-1.389,5.556,4.167,4.167,26,11,2014,0.01,6.300000000000001,-0.02,67.708,1.9322735907222384
2014-11-27,RTNINFRA,3.6,3.65,3.45,3.5,1.389,-4.167,-2.778,4.167,1.389,1.389,27,11,2014,0.01,6.300000000000001,-0.02,67.688,1.931887136004094
2014-11-28,RTNINFRA,3.6,3.65,3.45,3.5,1.389,-4.167,-2.778,4.167,1.389,1.389,28,11,2014,0.01,6.300000000000001,-0.02,67.668,1.931500758576893
2014-12-01,RTNINFRA,3.5,3.5,3.35,3.5,0.0,-4.286,0.0,4.286,0.0,0.0,1,12,2014,0.01,6.300000000000001,-0.01,67.658,1.9313076085010354
2014-12-02,RTNINFRA,3.5,3.6,3.35,3.5,2.857,-4.286,0.0,4.286,2.857,2.857,2,12,2014,0.01,6.300000000000001,-0.02,67.638,1.9309213469793354
2014-12-03,RTNINFRA,3.45,3.65,3.45,3.55,5.797,0.0,2.899,5.797,0.0,0.0,3,12,2014,0.01,6.300000000000001,2.8890000000000002,70.527,1.9867056646935686
2014-12-04,RTNINFRA,3.55,3.7,3.5,3.55,4.225,-1.408,0.0,4.225,1.408,1.408,4,12,2014,0.01,6.300000000000001,-0.02,70.507,1.9863083235606298
2014-12-05,RTNINFRA,3.55,3.6,3.4,3.45,1.408,-4.225,-2.817,4.225,1.408,1.408,5,12,2014,0.01,6.300000000000001,-0.02,70.48700000000001,1.9859110618959177
2014-12-08,RTNINFRA,3.45,3.6,3.25,3.3,4.348,-5.797,-4.348,5.797,4.348,4.348,8,12,2014,0.01,6.300000000000001,-0.02,70.46700000000001,1.9855138796835385
2014-12-09,RTNINFRA,3.3,3.35,3.2,3.25,1.515,-3.03,-1.515,3.03,1.515,1.515,9,12,2014,0.01,6.300000000000001,-0.02,70.44700000000002,1.985116776907602
