Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
2018-09-21,RTNINFRA,4.75,5.25,4.75,4.75,10.526,0.0,0.0,10.526,0.0,0.0,21,9,2018,0.01,8.3,8.290000000000001,8.290000000000001,1.0829
2018-09-24,RTNINFRA,4.55,4.75,4.55,4.55,4.396,0.0,0.0,4.396,0.0,0.0,24,9,2018,0.01,8.3,-0.01,8.280000000000001,1.08279171
2018-09-25,RTNINFRA,4.4,4.75,4.35,4.35,7.955,-1.136,-1.136,7.955,1.136,1.136,25,9,2018,0.01,8.3,-0.02,8.260000000000002,1.082575151658
2018-09-26,RTNINFRA,4.5,4.5,4.15,4.3,0.0,-7.778,-4.444,7.778,0.0,0.0,26,9,2018,0.01,8.3,4.434,12.694000000000003,1.1305765338825158
2018-09-27,RTNINFRA,4.3,4.4,4.2,4.2,2.326,-2.326,-2.326,2.326,2.326,2.326,27,9,2018,0.01,8.3,-0.02,12.674000000000003,1.1303504185757394
2018-09-28,RTNINFRA,4.15,4.35,4.0,4.0,4.819,-3.614,-3.614,4.819,3.614,3.614,28,9,2018,0.01,8.3,-0.02,12.654000000000003,1.1301243484920243
2018-10-01,RTNINFRA,3.85,3.9,3.8,3.8,1.299,-1.299,-1.299,1.299,1.299,1.299,1,10,2018,0.01,8.3,-0.02,12.634000000000004,1.129898323622326
2018-10-03,RTNINFRA,3.7,3.85,3.65,3.65,4.054,-1.351,-1.351,4.054,1.351,1.351,3,10,2018,0.01,8.3,-0.02,12.614000000000004,1.1296723439576015
2018-10-04,RTNINFRA,3.55,3.7,3.5,3.5,4.225,-1.408,-1.408,4.225,1.408,1.408,4,10,2018,0.01,8.3,-0.02,12.594000000000005,1.12944640948881
2018-10-05,RTNINFRA,3.55,3.65,3.45,3.65,2.817,-2.817,2.817,2.817,2.817,2.817,5,10,2018,0.01,8.3,-0.02,12.574000000000005,1.129220520206912
2018-10-08,RTNINFRA,3.75,3.8,3.65,3.8,1.333,-2.667,1.333,2.667,1.333,1.333,8,10,2018,0.01,8.3,-0.02,12.554000000000006,1.1289946761028709
2018-10-09,RTNINFRA,3.95,3.95,3.65,3.65,0.0,-7.595,-7.595,7.595,0.0,0.0,9,10,2018,0.01,8.3,7.585,20.139000000000006,1.2146289222852735
2018-10-10,RTNINFRA,3.55,3.8,3.5,3.8,7.042,-1.408,7.042,7.042,1.408,1.408,10,10,2018,0.01,8.3,-0.02,20.119000000000007,1.2143859965008166
2018-10-11,RTNINFRA,3.75,3.95,3.65,3.9,5.333,-2.667,4.0,5.333,2.667,2.667,11,10,2018,0.01,8.3,-0.02,20.099000000000007,1.2141431193015164
2018-10-12,RTNINFRA,4.05,4.05,3.85,3.9,0.0,-4.938,-3.704,4.938,0.0,0.0,12,10,2018,0.01,8.3,3.6940000000000004,23.793000000000006,1.2589935661285143
2018-10-15,RTNINFRA,3.85,3.95,3.75,3.75,2.597,-2.597,-2.597,2.597,2.597,2.597,15,10,2018,0.01,8.3,-0.02,23.773000000000007,1.2587417674152885
2018-10-16,RTNINFRA,3.8,3.9,3.7,3.85,2.632,-2.632,1.316,2.632,2.632,2.632,16,10,2018,0.01,8.3,-0.02,23.753000000000007,1.2584900190618056
2018-10-17,RTNINFRA,3.95,3.95,3.7,3.7,0.0,-6.329,-6.329,6.329,0.0,0.0,17,10,2018,0.01,8.3,6.319,30.072000000000006,1.3380140033663213
2018-10-19,RTNINFRA,3.75,3.75,3.55,3.55,0.0,-5.333,-5.333,5.333,0.0,0.0,19,10,2018,0.01,8.3,5.323,35.39500000000001,1.4092364887655107
2018-10-22,RTNINFRA,3.4,3.4,3.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,22,10,2018,0.01,8.3,-0.01,35.38500000000001,1.4090955651166341
2018-10-23,RTNINFRA,3.3,3.3,3.25,3.25,0.0,-1.515,-1.515,1.515,0.0,0.0,23,10,2018,0.01,8.3,1.505,36.890000000000015,1.4303024533716395
2018-10-24,RTNINFRA,3.25,3.3,3.1,3.2,1.538,-4.615,-1.538,4.615,1.538,1.538,24,10,2018,0.01,8.3,-0.02,36.87000000000001,1.4300163928809653
2018-10-25,RTNINFRA,3.15,3.3,3.1,3.2,4.762,-1.587,1.587,4.762,1.587,1.587,25,10,2018,0.01,8.3,-0.02,36.85000000000001,1.4297303896023892
2018-10-26,RTNINFRA,3.25,3.3,3.15,3.15,1.538,-3.077,-3.077,3.077,1.538,1.538,26,10,2018,0.01,8.3,-0.02,36.830000000000005,1.4294444435244686
2018-10-29,RTNINFRA,3.1,3.3,3.1,3.2,6.452,0.0,3.226,6.452,0.0,0.0,29,10,2018,0.01,8.3,3.216,40.04600000000001,1.4754153768282154
2018-10-30,RTNINFRA,3.3,3.35,3.15,3.25,1.515,-4.545,-1.515,4.545,1.515,1.515,30,10,2018,0.01,8.3,-0.02,40.026,1.4751202937528498
2018-10-31,RTNINFRA,3.25,3.25,3.1,3.1,0.0,-4.615,-4.615,4.615,0.0,0.0,31,10,2018,0.01,8.3,4.605,44.631,1.5430495832801685
2018-11-01,RTNINFRA,3.1,3.25,3.1,3.15,4.839,0.0,1.613,4.839,0.0,0.0,1,11,2018,0.01,8.3,1.603,46.234,1.5677846681001495
2018-11-02,RTNINFRA,3.2,3.3,3.1,3.15,3.125,-3.125,-1.563,3.125,3.125,3.125,2,11,2018,0.01,8.3,-0.02,46.214,1.5674711111665296
2018-11-05,RTNINFRA,3.2,3.25,3.05,3.05,1.562,-4.688,-4.688,4.688,1.562,1.562,5,11,2018,0.01,8.3,-0.02,46.193999999999996,1.5671576169442962
2018-11-06,RTNINFRA,3.05,3.15,3.0,3.05,3.279,-1.639,0.0,3.279,1.639,1.639,6,11,2018,0.01,8.3,-0.02,46.17399999999999,1.5668441854209074
2018-11-07,RTNINFRA,3.1,3.2,3.1,3.2,3.226,0.0,3.226,3.226,0.0,0.0,7,11,2018,0.01,8.3,3.216,49.38999999999999,1.6172338944240439
2018-11-09,RTNINFRA,3.3,3.35,3.2,3.25,1.515,-3.03,-1.515,3.03,1.515,1.515,9,11,2018,0.01,8.3,-0.02,49.36999999999999,1.616910447645159
2018-11-12,RTNINFRA,3.1,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,12,11,2018,0.01,8.3,-0.01,49.35999999999999,1.6167487566003944
2018-11-13,RTNINFRA,2.95,3.0,2.95,2.95,1.695,0.0,0.0,1.695,0.0,0.0,13,11,2018,0.01,8.3,-0.01,49.349999999999994,1.6165870817247343
2018-11-14,RTNINFRA,2.95,3.0,2.9,2.95,1.695,-1.695,0.0,1.695,1.695,1.695,14,11,2018,0.01,8.3,-0.02,49.32999999999999,1.6162637643083895
2018-11-15,RTNINFRA,2.95,3.0,2.85,2.85,1.695,-3.39,-3.39,3.39,1.695,1.695,15,11,2018,0.01,8.3,-0.02,49.30999999999999,1.6159405115555279
2018-11-16,RTNINFRA,2.8,2.95,2.8,2.95,5.357,0.0,5.357,5.357,0.0,0.0,16,11,2018,0.01,8.3,5.347,54.65699999999999,1.7023448507084018
2018-11-19,RTNINFRA,3.05,3.05,3.05,3.05,0.0,0.0,0.0,0.0,0.0,0.0,19,11,2018,0.01,8.3,-0.01,54.64699999999999,1.7021746162233309
2018-11-20,RTNINFRA,3.2,3.2,3.1,3.2,0.0,-3.125,0.0,3.125,0.0,0.0,20,11,2018,0.01,8.3,-0.01,54.63699999999999,1.7020043987617086
2018-11-21,RTNINFRA,3.2,3.2,3.05,3.15,0.0,-4.688,-1.563,4.688,0.0,0.0,21,11,2018,0.01,8.3,1.553,56.18999999999999,1.728436527074478
2018-11-22,RTNINFRA,3.15,3.3,3.1,3.3,4.762,-1.587,4.762,4.762,1.587,1.587,22,11,2018,0.01,8.3,-0.02,56.16999999999999,1.728090839769063
2018-11-26,RTNINFRA,3.35,3.35,3.2,3.3,0.0,-4.478,-1.493,4.478,0.0,0.0,26,11,2018,0.01,8.3,1.483,57.652999999999984,1.753718426922838
