Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year
2018-11-02,TATAMOTORS,180.95,191.85,180.9,190.3,6.024,-0.028,5.167,6.024,0.028,0.028,2,11,2018
2018-11-05,TATAMOTORS,191.3,191.3,186.65,189.8,0.0,-2.431,-0.784,2.431,0.0,0.0,5,11,2018
2018-11-06,TATAMOTORS,192.45,199.95,191.75,193.25,3.897,-0.364,0.416,3.897,0.364,0.364,6,11,2018
2018-11-07,TATAMOTORS,194.95,195.75,193.35,194.85,0.41,-0.821,-0.051,0.821,0.41,0.41,7,11,2018
2018-11-09,TATAMOTORS,192.9,200.75,192.0,195.25,4.069,-0.467,1.218,4.069,0.467,0.467,9,11,2018
2018-11-12,TATAMOTORS,194.45,194.45,185.2,186.05,0.0,-4.757,-4.32,4.757,0.0,0.0,12,11,2018
2018-11-13,TATAMOTORS,180.75,183.0,178.35,179.5,1.245,-1.328,-0.692,1.328,1.245,1.245,13,11,2018
2018-11-14,TATAMOTORS,180.5,183.0,176.25,176.8,1.385,-2.355,-2.05,2.355,1.385,1.385,14,11,2018
2018-11-15,TATAMOTORS,178.0,182.7,177.5,180.2,2.64,-0.281,1.236,2.64,0.281,0.281,15,11,2018
2018-11-16,TATAMOTORS,180.9,181.85,177.85,179.9,0.525,-1.686,-0.553,1.686,0.525,0.525,16,11,2018
2018-11-19,TATAMOTORS,180.6,185.5,179.1,184.6,2.713,-0.831,2.215,2.713,0.831,0.831,19,11,2018
2018-11-20,TATAMOTORS,184.05,188.3,183.2,183.75,2.309,-0.462,-0.163,2.309,0.462,0.462,20,11,2018
2018-11-21,TATAMOTORS,184.4,186.75,183.75,184.15,1.274,-0.352,-0.136,1.274,0.352,0.352,21,11,2018
2018-11-22,TATAMOTORS,185.5,186.15,181.75,182.55,0.35,-2.022,-1.59,2.022,0.35,0.35,22,11,2018
2018-11-26,TATAMOTORS,183.9,184.45,177.0,181.75,0.299,-3.752,-1.169,3.752,0.299,0.299,26,11,2018
2018-11-27,TATAMOTORS,181.7,184.55,178.55,180.05,1.569,-1.734,-0.908,1.734,1.569,1.569,27,11,2018
2018-11-28,TATAMOTORS,181.0,181.35,174.0,174.45,0.193,-3.867,-3.619,3.867,0.193,0.193,28,11,2018
2018-11-29,TATAMOTORS,175.95,179.35,173.45,177.25,1.932,-1.421,0.739,1.932,1.421,1.421,29,11,2018
2018-11-30,TATAMOTORS,172.0,174.9,170.35,171.95,1.686,-0.959,-0.029,1.686,0.959,0.959,30,11,2018
2018-12-03,TATAMOTORS,173.25,176.45,170.0,175.45,1.847,-1.876,1.27,1.876,1.847,1.847,3,12,2018
2018-12-04,TATAMOTORS,177.95,178.75,175.3,175.75,0.45,-1.489,-1.236,1.489,0.45,0.45,4,12,2018
2018-12-05,TATAMOTORS,173.0,173.0,168.6,169.2,0.0,-2.543,-2.197,2.543,0.0,0.0,5,12,2018
2018-12-06,TATAMOTORS,168.5,168.7,161.6,162.65,0.119,-4.095,-3.472,4.095,0.119,0.119,6,12,2018
2018-12-07,TATAMOTORS,162.25,164.2,160.8,162.4,1.202,-0.894,0.092,1.202,0.894,0.894,7,12,2018
2018-12-10,TATAMOTORS,159.9,160.5,156.5,157.1,0.375,-2.126,-1.751,2.126,0.375,0.375,10,12,2018
2018-12-11,TATAMOTORS,155.0,159.5,154.65,158.1,2.903,-0.226,2.0,2.903,0.226,0.226,11,12,2018
2018-12-12,TATAMOTORS,159.5,167.1,158.0,164.1,4.765,-0.94,2.884,4.765,0.94,0.94,12,12,2018
2018-12-13,TATAMOTORS,166.0,168.0,165.55,166.85,1.205,-0.271,0.512,1.205,0.271,0.271,13,12,2018
2018-12-14,TATAMOTORS,166.0,168.4,164.85,166.95,1.446,-0.693,0.572,1.446,0.693,0.693,14,12,2018
2018-12-17,TATAMOTORS,167.25,175.95,167.25,173.95,5.202,0.0,4.006,5.202,0.0,0.0,17,12,2018
2018-12-18,TATAMOTORS,174.0,177.6,173.1,174.75,2.069,-0.517,0.431,2.069,0.517,0.517,18,12,2018
2018-12-19,TATAMOTORS,176.5,176.5,172.5,173.9,0.0,-2.266,-1.473,2.266,0.0,0.0,19,12,2018
2018-12-20,TATAMOTORS,173.0,177.3,171.75,176.4,2.486,-0.723,1.965,2.486,0.723,0.723,20,12,2018
2018-12-21,TATAMOTORS,177.0,180.5,175.15,176.25,1.977,-1.045,-0.424,1.977,1.045,1.045,21,12,2018
2018-12-24,TATAMOTORS,176.25,177.85,171.5,172.5,0.908,-2.695,-2.128,2.695,0.908,0.908,24,12,2018
2018-12-26,TATAMOTORS,171.45,172.2,167.6,170.9,0.437,-2.246,-0.321,2.246,0.437,0.437,26,12,2018
2018-12-27,TATAMOTORS,172.75,173.4,167.7,168.25,0.376,-2.923,-2.605,2.923,0.376,0.376,27,12,2018
2018-12-28,TATAMOTORS,169.4,172.2,169.15,170.85,1.653,-0.148,0.856,1.653,0.148,0.148,28,12,2018
2018-12-31,TATAMOTORS,172.45,173.9,171.75,172.7,0.841,-0.406,0.145,0.841,0.406,0.406,31,12,2018
2019-01-01,TATAMOTORS,173.5,174.2,171.3,173.45,0.403,-1.268,-0.029,1.268,0.403,0.403,1,1,2019
2019-01-02,TATAMOTORS,170.6,171.75,168.0,168.55,0.674,-1.524,-1.202,1.524,0.674,0.674,2,1,2019
2019-01-03,TATAMOTORS,169.0,170.15,165.1,166.05,0.68,-2.308,-1.746,2.308,0.68,0.68,3,1,2019
2019-01-04,TATAMOTORS,169.0,171.95,168.5,170.95,1.746,-0.296,1.154,1.746,0.296,0.296,4,1,2019
2019-01-07,TATAMOTORS,173.2,178.2,173.2,175.35,2.887,0.0,1.241,2.887,0.0,0.0,7,1,2019
2019-01-08,TATAMOTORS,176.1,180.5,176.1,179.95,2.499,0.0,2.186,2.499,0.0,0.0,8,1,2019
2019-01-09,TATAMOTORS,181.5,183.6,180.2,183.05,1.157,-0.716,0.854,1.157,0.716,0.716,9,1,2019
2019-01-10,TATAMOTORS,183.65,186.85,183.55,185.75,1.742,-0.054,1.143,1.742,0.054,0.054,10,1,2019
2019-01-11,TATAMOTORS,186.55,187.75,179.4,180.3,0.643,-3.833,-3.35,3.833,0.643,0.643,11,1,2019
2019-01-14,TATAMOTORS,180.3,198.3,177.45,182.4,9.983,-1.581,1.165,9.983,1.581,1.581,14,1,2019
2019-01-15,TATAMOTORS,183.3,185.8,181.25,185.35,1.364,-1.118,1.118,1.364,1.118,1.118,15,1,2019
2019-01-16,TATAMOTORS,186.0,187.35,184.05,185.45,0.726,-1.048,-0.296,1.048,0.726,0.726,16,1,2019
2019-01-17,TATAMOTORS,186.0,187.3,183.4,184.9,0.699,-1.398,-0.591,1.398,0.699,0.699,17,1,2019
2019-01-18,TATAMOTORS,185.65,185.65,181.3,183.3,0.0,-2.343,-1.266,2.343,0.0,0.0,18,1,2019
2019-01-21,TATAMOTORS,184.3,184.95,180.65,181.5,0.353,-1.98,-1.519,1.98,0.353,0.353,21,1,2019
2019-01-22,TATAMOTORS,181.5,181.5,175.95,180.85,0.0,-3.058,-0.358,3.058,0.0,0.0,22,1,2019
2019-01-23,TATAMOTORS,181.7,182.7,178.55,180.25,0.55,-1.734,-0.798,1.734,0.55,0.55,23,1,2019
2019-01-24,TATAMOTORS,180.0,180.3,173.7,175.4,0.167,-3.5,-2.556,3.5,0.167,0.167,24,1,2019
2019-01-25,TATAMOTORS,175.95,178.9,171.95,173.25,1.677,-2.273,-1.535,2.273,1.677,1.677,25,1,2019
2019-01-28,TATAMOTORS,173.3,175.35,169.4,172.3,1.183,-2.25,-0.577,2.25,1.183,1.183,28,1,2019
2019-01-29,TATAMOTORS,172.35,174.9,170.9,173.6,1.48,-0.841,0.725,1.48,0.841,0.841,29,1,2019
2019-01-30,TATAMOTORS,174.3,176.75,173.3,174.6,1.406,-0.574,0.172,1.406,0.574,0.574,30,1,2019
2019-01-31,TATAMOTORS,175.8,183.9,175.8,181.2,4.608,0.0,3.072,4.608,0.0,0.0,31,1,2019
2019-02-01,TATAMOTORS,182.0,185.9,179.55,181.65,2.143,-1.346,-0.192,2.143,1.346,1.346,1,2,2019
2019-02-04,TATAMOTORS,181.0,183.7,178.2,180.25,1.492,-1.547,-0.414,1.547,1.492,1.492,4,2,2019
2019-02-05,TATAMOTORS,180.7,181.15,174.7,175.8,0.249,-3.32,-2.712,3.32,0.249,0.249,5,2,2019
2019-02-06,TATAMOTORS,176.0,179.45,171.9,178.5,1.96,-2.33,1.42,2.33,1.96,1.96,6,2,2019
2019-02-07,TATAMOTORS,179.0,185.0,178.9,182.85,3.352,-0.056,2.151,3.352,0.056,0.056,7,2,2019
2019-02-08,TATAMOTORS,164.6,164.6,129.0,150.7,0.0,-21.628,-8.445,21.628,0.0,0.0,8,2,2019
2019-02-11,TATAMOTORS,150.15,153.25,145.85,152.65,2.065,-2.864,1.665,2.864,2.065,2.065,11,2,2019
2019-02-12,TATAMOTORS,152.95,154.4,150.6,151.8,0.948,-1.536,-0.752,1.536,0.948,0.948,12,2,2019
2019-02-13,TATAMOTORS,152.95,156.65,151.5,155.0,2.419,-0.948,1.34,2.419,0.948,0.948,13,2,2019
2019-02-14,TATAMOTORS,155.95,161.0,153.8,159.85,3.238,-1.379,2.501,3.238,1.379,1.379,14,2,2019
2019-02-15,TATAMOTORS,159.8,162.3,153.15,161.65,1.564,-4.161,1.158,4.161,1.564,1.564,15,2,2019
2019-02-18,TATAMOTORS,162.8,163.45,159.2,162.9,0.399,-2.211,0.061,2.211,0.399,0.399,18,2,2019
2019-02-19,TATAMOTORS,164.0,165.95,161.55,163.75,1.189,-1.494,-0.152,1.494,1.189,1.189,19,2,2019
2019-02-20,TATAMOTORS,164.45,166.7,163.75,164.8,1.368,-0.426,0.213,1.368,0.426,0.426,20,2,2019
2019-02-21,TATAMOTORS,165.6,170.6,165.1,169.7,3.019,-0.302,2.476,3.019,0.302,0.302,21,2,2019
2019-02-22,TATAMOTORS,170.0,175.3,167.85,174.3,3.118,-1.265,2.529,3.118,1.265,1.265,22,2,2019
2019-02-25,TATAMOTORS,175.15,177.5,173.5,175.75,1.342,-0.942,0.343,1.342,0.942,0.942,25,2,2019
2019-02-26,TATAMOTORS,173.0,183.45,172.5,182.65,6.04,-0.289,5.578,6.04,0.289,0.289,26,2,2019
2019-02-27,TATAMOTORS,183.55,186.1,176.1,177.35,1.389,-4.059,-3.378,4.059,1.389,1.389,27,2,2019
2019-02-28,TATAMOTORS,180.0,181.55,176.6,177.45,0.861,-1.889,-1.417,1.889,0.861,0.861,28,2,2019
2019-03-01,TATAMOTORS,178.65,184.0,177.35,180.3,2.995,-0.728,0.924,2.995,0.728,0.728,1,3,2019
2019-03-05,TATAMOTORS,183.8,198.35,181.4,194.05,7.916,-1.306,5.577,7.916,1.306,1.306,5,3,2019
2019-03-06,TATAMOTORS,195.4,195.4,187.75,188.8,0.0,-3.915,-3.378,3.915,0.0,0.0,6,3,2019
2019-03-07,TATAMOTORS,191.4,193.45,187.8,189.3,1.071,-1.881,-1.097,1.881,1.071,1.071,7,3,2019
2019-03-08,TATAMOTORS,187.8,187.95,180.0,181.2,0.08,-4.153,-3.514,4.153,0.08,0.08,8,3,2019
2019-03-11,TATAMOTORS,182.0,184.6,181.05,181.85,1.429,-0.522,-0.082,1.429,0.522,0.522,11,3,2019
2019-03-12,TATAMOTORS,184.4,186.0,183.55,184.8,0.868,-0.461,0.217,0.868,0.461,0.461,12,3,2019
2019-03-13,TATAMOTORS,184.45,184.9,180.4,181.7,0.244,-2.196,-1.491,2.196,0.244,0.244,13,3,2019
2019-03-14,TATAMOTORS,181.5,182.45,177.65,179.55,0.523,-2.121,-1.074,2.121,0.523,0.523,14,3,2019
2019-03-15,TATAMOTORS,180.2,181.4,177.6,180.0,0.666,-1.443,-0.111,1.443,0.666,0.666,15,3,2019
2019-03-18,TATAMOTORS,181.0,184.7,179.5,182.25,2.044,-0.829,0.691,2.044,0.829,0.829,18,3,2019
2019-03-19,TATAMOTORS,182.0,184.5,180.75,182.85,1.374,-0.687,0.467,1.374,0.687,0.687,19,3,2019
2019-03-20,TATAMOTORS,183.0,183.45,179.6,180.2,0.246,-1.858,-1.53,1.858,0.246,0.246,20,3,2019
2019-03-22,TATAMOTORS,181.95,182.0,174.9,175.4,0.027,-3.875,-3.6,3.875,0.027,0.027,22,3,2019
2019-03-25,TATAMOTORS,173.7,173.8,170.55,171.3,0.058,-1.813,-1.382,1.813,0.058,0.058,25,3,2019
2019-03-26,TATAMOTORS,171.9,173.6,171.6,173.1,0.989,-0.175,0.698,0.989,0.175,0.175,26,3,2019
2019-03-27,TATAMOTORS,174.0,175.0,169.15,169.85,0.575,-2.787,-2.385,2.787,0.575,0.575,27,3,2019
2019-03-28,TATAMOTORS,169.0,171.4,167.55,170.55,1.42,-0.858,0.917,1.42,0.858,0.858,28,3,2019
2019-03-29,TATAMOTORS,171.15,177.05,171.0,174.25,3.447,-0.088,1.811,3.447,0.088,0.088,29,3,2019
2019-04-01,TATAMOTORS,176.35,189.75,176.35,187.35,7.599,0.0,6.238,7.599,0.0,0.0,1,4,2019
2019-04-02,TATAMOTORS,188.05,204.4,185.3,202.95,8.694,-1.462,7.923,8.694,1.462,1.462,2,4,2019
2019-04-03,TATAMOTORS,205.0,208.95,199.2,201.35,1.927,-2.829,-1.78,2.829,1.927,1.927,3,4,2019
2019-04-04,TATAMOTORS,201.85,206.9,201.05,206.15,2.502,-0.396,2.13,2.502,0.396,0.396,4,4,2019
2019-04-05,TATAMOTORS,208.0,209.5,202.3,205.15,0.721,-2.74,-1.37,2.74,0.721,0.721,5,4,2019
2019-04-08,TATAMOTORS,206.0,207.4,198.8,200.55,0.68,-3.495,-2.646,3.495,0.68,0.68,8,4,2019
2019-04-09,TATAMOTORS,200.0,207.6,198.15,205.9,3.8,-0.925,2.95,3.8,0.925,0.925,9,4,2019
2019-04-10,TATAMOTORS,206.0,217.4,205.6,216.05,5.534,-0.194,4.879,5.534,0.194,0.194,10,4,2019
2019-04-11,TATAMOTORS,216.6,219.2,213.3,218.2,1.2,-1.524,0.739,1.524,1.2,1.2,11,4,2019
2019-04-12,TATAMOTORS,218.95,219.0,215.0,215.95,0.023,-1.804,-1.37,1.804,0.023,0.023,12,4,2019
2019-04-15,TATAMOTORS,217.15,233.25,217.15,231.75,7.414,0.0,6.723,7.414,0.0,0.0,15,4,2019
2019-04-16,TATAMOTORS,233.8,234.1,225.65,230.5,0.128,-3.486,-1.411,3.486,0.128,0.128,16,4,2019
2019-04-18,TATAMOTORS,231.9,239.3,230.6,236.25,3.191,-0.561,1.876,3.191,0.561,0.561,18,4,2019
2019-04-22,TATAMOTORS,235.0,239.35,231.7,234.85,1.851,-1.404,-0.064,1.851,1.404,1.404,22,4,2019
2019-04-23,TATAMOTORS,235.0,235.85,230.25,231.65,0.362,-2.021,-1.426,2.021,0.362,0.362,23,4,2019
2019-04-24,TATAMOTORS,231.65,232.95,217.6,223.6,0.561,-6.065,-3.475,6.065,0.561,0.561,24,4,2019
2019-04-25,TATAMOTORS,223.4,225.9,220.25,221.85,1.119,-1.41,-0.694,1.41,1.119,1.119,25,4,2019
2019-04-26,TATAMOTORS,221.9,221.9,214.0,215.6,0.0,-3.56,-2.839,3.56,0.0,0.0,26,4,2019
2019-04-30,TATAMOTORS,216.2,218.65,210.3,214.3,1.133,-2.729,-0.879,2.729,1.133,1.133,30,4,2019
2019-05-02,TATAMOTORS,211.0,212.65,206.5,207.3,0.782,-2.133,-1.754,2.133,0.782,0.782,2,5,2019
2019-05-03,TATAMOTORS,205.0,213.65,203.05,209.45,4.22,-0.951,2.171,4.22,0.951,0.951,3,5,2019
2019-05-06,TATAMOTORS,204.0,204.5,198.0,199.8,0.245,-2.941,-2.059,2.941,0.245,0.245,6,5,2019
2019-05-07,TATAMOTORS,201.7,202.85,189.35,190.95,0.57,-6.123,-5.33,6.123,0.57,0.57,7,5,2019
2019-05-08,TATAMOTORS,190.0,190.9,183.8,185.1,0.474,-3.263,-2.579,3.263,0.474,0.474,8,5,2019
2019-05-09,TATAMOTORS,184.3,189.8,182.3,186.35,2.984,-1.085,1.112,2.984,1.085,1.085,9,5,2019
2019-05-10,TATAMOTORS,187.0,190.6,184.3,185.9,1.925,-1.444,-0.588,1.925,1.444,1.444,10,5,2019
2019-05-13,TATAMOTORS,186.2,187.15,179.6,180.75,0.51,-3.545,-2.927,3.545,0.51,0.51,13,5,2019
2019-05-14,TATAMOTORS,178.25,186.05,177.8,184.5,4.376,-0.252,3.506,4.376,0.252,0.252,14,5,2019
2019-05-15,TATAMOTORS,185.55,185.95,167.4,169.45,0.216,-9.782,-8.677,9.782,0.216,0.216,15,5,2019
2019-05-16,TATAMOTORS,176.0,177.55,172.8,175.4,0.881,-1.818,-0.341,1.818,0.881,0.881,16,5,2019
2019-05-17,TATAMOTORS,174.95,177.7,170.2,176.85,1.572,-2.715,1.086,2.715,1.572,1.572,17,5,2019
2019-05-20,TATAMOTORS,181.45,192.0,179.25,190.15,5.814,-1.212,4.795,5.814,1.212,1.212,20,5,2019
2019-05-21,TATAMOTORS,185.25,186.9,174.05,176.8,0.891,-6.046,-4.561,6.046,0.891,0.891,21,5,2019
2019-05-22,TATAMOTORS,177.6,180.4,174.8,179.1,1.577,-1.577,0.845,1.577,1.577,1.577,22,5,2019
2019-05-23,TATAMOTORS,182.85,182.85,173.5,175.15,0.0,-5.113,-4.211,5.113,0.0,0.0,23,5,2019
2019-05-24,TATAMOTORS,177.0,183.5,175.35,182.3,3.672,-0.932,2.994,3.672,0.932,0.932,24,5,2019
2019-05-27,TATAMOTORS,181.75,183.5,179.3,181.35,0.963,-1.348,-0.22,1.348,0.963,0.963,27,5,2019
2019-05-28,TATAMOTORS,181.35,185.3,179.8,180.25,2.178,-0.855,-0.607,2.178,0.855,0.855,28,5,2019
2019-05-29,TATAMOTORS,179.85,180.0,175.35,176.35,0.083,-2.502,-1.946,2.502,0.083,0.083,29,5,2019
2019-05-30,TATAMOTORS,177.5,178.5,173.1,175.15,0.563,-2.479,-1.324,2.479,0.563,0.563,30,5,2019
2019-05-31,TATAMOTORS,177.8,177.85,170.0,172.6,0.028,-4.387,-2.925,4.387,0.028,0.028,31,5,2019
2019-06-03,TATAMOTORS,170.5,175.0,168.4,174.5,2.639,-1.232,2.346,2.639,1.232,1.232,3,6,2019
2019-06-04,TATAMOTORS,174.25,177.2,172.4,173.25,1.693,-1.062,-0.574,1.693,1.062,1.062,4,6,2019
2019-06-06,TATAMOTORS,174.05,175.85,168.85,169.7,1.034,-2.988,-2.499,2.988,1.034,1.034,6,6,2019
2019-06-07,TATAMOTORS,169.9,171.7,167.25,169.5,1.059,-1.56,-0.235,1.56,1.059,1.059,7,6,2019
2019-06-10,TATAMOTORS,170.9,172.05,163.55,166.2,0.673,-4.301,-2.75,4.301,0.673,0.673,10,6,2019
2019-06-11,TATAMOTORS,166.85,171.9,165.65,170.75,3.027,-0.719,2.337,3.027,0.719,0.719,11,6,2019
2019-06-12,TATAMOTORS,170.9,172.2,168.1,169.05,0.761,-1.638,-1.083,1.638,0.761,0.761,12,6,2019
2019-06-13,TATAMOTORS,166.9,168.9,164.5,167.4,1.198,-1.438,0.3,1.438,1.198,1.198,13,6,2019
2019-06-14,TATAMOTORS,167.5,167.5,163.5,164.2,0.0,-2.388,-1.97,2.388,0.0,0.0,14,6,2019
2019-06-17,TATAMOTORS,163.75,164.15,158.0,158.75,0.244,-3.511,-3.053,3.511,0.244,0.244,17,6,2019
2019-06-18,TATAMOTORS,159.0,161.0,156.75,158.3,1.258,-1.415,-0.44,1.415,1.258,1.258,18,6,2019
2019-06-19,TATAMOTORS,160.0,163.75,152.5,154.65,2.344,-4.688,-3.344,4.688,2.344,2.344,19,6,2019
2019-06-20,TATAMOTORS,153.45,160.0,152.15,159.25,4.268,-0.847,3.78,4.268,0.847,0.847,20,6,2019
2019-06-21,TATAMOTORS,155.0,160.75,154.5,158.9,3.71,-0.323,2.516,3.71,0.323,0.323,21,6,2019
2019-06-24,TATAMOTORS,158.7,160.2,156.2,159.3,0.945,-1.575,0.378,1.575,0.945,0.945,24,6,2019
2019-06-25,TATAMOTORS,158.0,161.0,156.85,160.45,1.899,-0.728,1.551,1.899,0.728,0.728,25,6,2019
2019-06-26,TATAMOTORS,160.1,162.2,158.75,161.1,1.312,-0.843,0.625,1.312,0.843,0.843,26,6,2019
2019-06-27,TATAMOTORS,161.85,168.0,161.1,165.85,3.8,-0.463,2.471,3.8,0.463,0.463,27,6,2019
2019-06-28,TATAMOTORS,165.2,166.75,161.35,162.55,0.938,-2.331,-1.604,2.331,0.938,0.938,28,6,2019
2019-07-01,TATAMOTORS,163.7,169.4,163.2,168.0,3.482,-0.305,2.627,3.482,0.305,0.305,1,7,2019
2019-07-02,TATAMOTORS,166.8,167.35,161.35,163.75,0.33,-3.267,-1.829,3.267,0.33,0.33,2,7,2019
2019-07-03,TATAMOTORS,163.75,165.0,161.7,162.3,0.763,-1.252,-0.885,1.252,0.763,0.763,3,7,2019
2019-07-04,TATAMOTORS,162.5,167.75,162.0,165.2,3.231,-0.308,1.662,3.231,0.308,0.308,4,7,2019
2019-07-05,TATAMOTORS,165.15,166.95,159.5,160.2,1.09,-3.421,-2.997,3.421,1.09,1.09,5,7,2019
2019-07-08,TATAMOTORS,159.35,159.5,153.5,154.55,0.094,-3.671,-3.012,3.671,0.094,0.094,8,7,2019
2019-07-09,TATAMOTORS,154.0,157.15,152.75,155.8,2.045,-0.812,1.169,2.045,0.812,0.812,9,7,2019
2019-07-10,TATAMOTORS,156.25,156.25,149.1,151.65,0.0,-4.576,-2.944,4.576,0.0,0.0,10,7,2019
2019-07-11,TATAMOTORS,153.0,157.7,150.35,156.8,3.072,-1.732,2.484,3.072,1.732,1.732,11,7,2019
2019-07-12,TATAMOTORS,155.9,162.85,154.0,159.3,4.458,-1.219,2.181,4.458,1.219,1.219,12,7,2019
2019-07-15,TATAMOTORS,159.0,162.6,157.85,160.95,2.264,-0.723,1.226,2.264,0.723,0.723,15,7,2019
2019-07-16,TATAMOTORS,159.8,170.95,159.05,170.0,6.977,-0.469,6.383,6.977,0.469,0.469,16,7,2019
2019-07-17,TATAMOTORS,170.0,172.35,166.3,167.9,1.382,-2.176,-1.235,2.176,1.382,1.382,17,7,2019
2019-07-18,TATAMOTORS,167.25,167.25,160.0,160.75,0.0,-4.335,-3.886,4.335,0.0,0.0,18,7,2019
2019-07-19,TATAMOTORS,161.45,162.4,153.85,154.85,0.588,-4.707,-4.088,4.707,0.588,0.588,19,7,2019
2019-07-22,TATAMOTORS,155.45,159.3,155.25,156.75,2.477,-0.129,0.836,2.477,0.129,0.129,22,7,2019
2019-07-23,TATAMOTORS,157.4,159.0,154.8,156.2,1.017,-1.652,-0.762,1.652,1.017,1.017,23,7,2019
2019-07-24,TATAMOTORS,156.35,157.55,150.5,151.25,0.768,-3.742,-3.262,3.742,0.768,0.768,24,7,2019
2019-07-25,TATAMOTORS,151.3,152.5,143.75,144.3,0.793,-4.99,-4.627,4.99,0.793,0.793,25,7,2019
2019-07-26,TATAMOTORS,138.1,150.15,138.1,147.15,8.726,0.0,6.553,8.726,0.0,0.0,26,7,2019
2019-07-29,TATAMOTORS,146.9,146.9,136.85,137.55,0.0,-6.841,-6.365,6.841,0.0,0.0,29,7,2019
2019-07-30,TATAMOTORS,138.0,139.7,132.6,133.45,1.232,-3.913,-3.297,3.913,1.232,1.232,30,7,2019
2019-07-31,TATAMOTORS,133.5,136.4,132.5,135.6,2.172,-0.749,1.573,2.172,0.749,0.749,31,7,2019
2019-08-01,TATAMOTORS,135.5,136.3,127.55,129.55,0.59,-5.867,-4.391,5.867,0.59,0.59,1,8,2019
2019-08-02,TATAMOTORS,128.5,133.2,127.0,130.7,3.658,-1.167,1.712,3.658,1.167,1.167,2,8,2019
