Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
2023-12-04,ADANIENT,2549.95,2595.0,2487.45,2531.2,1.767,-2.451,-0.735,2.451,1.767,1.767,4,12,2023,1.1300000000000001,9.1,-2.2600000000000002,-3.0820000000000003,0.9693657720000001
2023-12-05,ADANIENT,2531.2,2999.9,2531.2,2959.35,18.517,0.0,16.915,18.517,0.0,0.0,5,12,2023,1.1300000000000001,9.1,7.97,4.888,1.0466242240284
2023-12-06,ADANIENT,3080.0,3154.55,2844.85,2883.95,2.42,-7.635,-6.365,7.635,2.42,2.42,6,12,2023,1.1300000000000001,9.1,-2.2600000000000002,2.6279999999999997,1.0229705165653582
2023-12-07,ADANIENT,2900.0,2945.9,2853.05,2887.15,1.583,-1.619,-0.443,1.619,1.583,1.583,7,12,2023,1.1300000000000001,9.1,-2.2600000000000002,0.36799999999999944,0.9998513828909812
2023-12-08,ADANIENT,2902.7,2927.0,2760.0,2822.15,0.837,-4.916,-2.775,4.916,0.837,0.837,8,12,2023,1.1300000000000001,9.1,1.6449999999999998,2.012999999999999,1.016298938139538
2023-12-11,ADANIENT,2837.05,2919.9,2811.05,2855.8,2.92,-0.916,0.661,2.92,0.916,0.916,11,12,2023,1.1300000000000001,9.1,-0.4690000000000001,1.543999999999999,1.0115324961196637
2023-12-12,ADANIENT,2869.1,2895.95,2840.55,2857.65,0.936,-0.995,-0.399,0.995,0.936,0.936,12,12,2023,1.1300000000000001,9.1,-0.7310000000000001,0.8129999999999988,1.004138193573029
2023-12-13,ADANIENT,2860.0,2899.1,2805.0,2875.05,1.367,-1.923,0.526,1.923,1.367,1.367,13,12,2023,1.1300000000000001,9.1,-2.2600000000000002,-1.4470000000000014,0.9814446703982785
2023-12-14,ADANIENT,2900.95,2932.95,2887.0,2894.05,1.103,-0.481,-0.238,1.103,0.481,0.481,14,12,2023,1.1300000000000001,9.1,-0.8920000000000001,-2.3390000000000013,0.9726901839383258
2023-12-15,ADANIENT,2912.05,3000.0,2893.9,2991.8,3.02,-0.623,2.739,3.02,0.623,0.623,15,12,2023,1.1300000000000001,9.1,1.6089999999999998,-0.7300000000000015,0.9883407689978935
2023-12-18,ADANIENT,2993.95,3027.75,2961.1,2980.6,1.129,-1.097,-0.446,1.129,1.097,1.097,18,12,2023,1.1300000000000001,9.1,-0.6840000000000002,-1.4140000000000017,0.9815805181379479
2023-12-19,ADANIENT,2988.8,2994.35,2915.0,2941.25,0.186,-2.469,-1.591,2.469,0.186,0.186,19,12,2023,1.1300000000000001,9.1,0.46099999999999985,-0.9530000000000018,0.9861056043265638
2023-12-20,ADANIENT,2946.0,2968.0,2766.2,2783.85,0.747,-6.103,-5.504,6.103,0.747,0.747,20,12,2023,1.1300000000000001,9.1,4.374,3.4209999999999976,1.0292378634598076
2023-12-21,ADANIENT,2750.0,2821.95,2725.0,2799.75,2.616,-0.909,1.809,2.616,0.909,0.909,21,12,2023,1.1300000000000001,9.1,0.6789999999999998,4.099999999999998,1.0362263885526999
2023-12-22,ADANIENT,2815.95,2847.6,2791.4,2808.35,1.124,-0.872,-0.27,1.124,0.872,0.872,22,12,2023,1.1300000000000001,9.1,-0.8600000000000001,3.2399999999999975,1.0273148416111466
2023-12-26,ADANIENT,2817.0,2893.75,2800.1,2865.45,2.725,-0.6,1.72,2.725,0.6,0.6,26,12,2023,1.1300000000000001,9.1,0.5899999999999999,3.8299999999999974,1.0333759991766525
2023-12-27,ADANIENT,2880.7,2894.8,2833.6,2843.35,0.489,-1.635,-1.297,1.635,0.489,0.489,27,12,2023,1.1300000000000001,9.1,0.16699999999999982,3.996999999999997,1.0351017370952775
2023-12-28,ADANIENT,2855.0,2867.35,2800.1,2809.9,0.433,-1.923,-1.58,1.923,0.433,0.433,28,12,2023,1.1300000000000001,9.1,0.44999999999999996,4.446999999999997,1.0397596949122063
2023-12-29,ADANIENT,2823.9,2863.3,2802.85,2848.95,1.395,-0.745,0.887,1.395,0.745,0.745,29,12,2023,1.1300000000000001,9.1,-0.2430000000000001,4.203999999999997,1.0372330788535695
2024-01-01,ADANIENT,2852.3,2947.0,2842.05,2917.2,3.32,-0.359,2.275,3.32,0.359,0.359,1,1,2024,0.01,18.5,-0.02,-0.02,0.9998
2024-01-02,ADANIENT,2922.0,2948.2,2841.0,2932.4,0.897,-2.772,0.356,2.772,0.897,0.897,2,1,2024,0.01,18.5,-0.02,-0.04,0.99960004
2024-01-03,ADANIENT,3047.0,3199.0,2955.6,3003.0,4.989,-3.0,-1.444,4.989,3.0,3.0,3,1,2024,0.01,18.5,-0.02,-0.06,0.9994001199920001
2024-01-04,ADANIENT,3039.4,3044.45,2990.0,2998.3,0.166,-1.625,-1.352,1.625,0.166,0.166,4,1,2024,0.01,18.5,-0.02,-0.08,0.9992002399680017
2024-01-05,ADANIENT,3009.95,3066.9,2981.1,3006.6,1.892,-0.958,-0.111,1.892,0.958,0.958,5,1,2024,0.01,18.5,-0.02,-0.1,0.9990003999200081
2024-01-08,ADANIENT,3020.0,3027.0,2952.95,2963.5,0.232,-2.22,-1.871,2.22,0.232,0.232,8,1,2024,0.01,18.5,-0.02,-0.12000000000000001,0.9988005998400241
2024-01-09,ADANIENT,2990.7,3068.8,2980.0,3014.6,2.611,-0.358,0.799,2.611,0.358,0.358,9,1,2024,0.01,18.5,-0.02,-0.14,0.9986008397200561
2024-01-10,ADANIENT,3024.0,3112.0,3020.05,3098.2,2.91,-0.131,2.454,2.91,0.131,0.131,10,1,2024,0.01,18.5,-0.02,-0.16,0.9984011195521121
2024-01-11,ADANIENT,3120.0,3129.0,3065.0,3080.9,0.288,-1.763,-1.253,1.763,0.288,0.288,11,1,2024,0.01,18.5,-0.02,-0.18,0.9982014393282017
2024-01-12,ADANIENT,3096.35,3125.0,3068.2,3104.1,0.925,-0.909,0.25,0.925,0.909,0.909,12,1,2024,0.01,18.5,-0.02,-0.19999999999999998,0.9980017990403361
