Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit
2024-01-25,TCS,3839.9,3861.0,3778.7,3810.3,0.549,-1.594,-0.771,1.594,0.549,0.549,25,1,2024,0.01,6.2,-0.02
2024-01-29,TCS,3800.8,3820.0,3780.85,3801.0,0.505,-0.525,0.005,0.525,0.505,0.505,29,1,2024,0.01,6.2,-0.02
2024-01-30,TCS,3807.45,3847.8,3787.0,3800.55,1.06,-0.537,-0.181,1.06,0.537,0.537,30,1,2024,0.01,6.2,-0.02
2024-01-31,TCS,3811.2,3834.0,3796.45,3815.95,0.598,-0.387,0.125,0.598,0.387,0.387,31,1,2024,0.01,6.2,-0.02
2024-02-01,TCS,3820.0,3904.9,3805.05,3854.15,2.223,-0.391,0.894,2.223,0.391,0.391,1,2,2024,0.01,6.2,-0.02
2024-02-02,TCS,3875.05,3984.4,3872.0,3966.3,2.822,-0.079,2.355,2.822,0.079,0.079,2,2,2024,0.01,6.2,-0.02
2024-02-05,TCS,3983.0,4022.0,3962.1,3973.3,0.979,-0.525,-0.244,0.979,0.525,0.525,5,2,2024,0.01,6.2,-0.02
2024-02-06,TCS,3997.0,4149.9,3990.0,4136.0,3.825,-0.175,3.478,3.825,0.175,0.175,6,2,2024,0.01,6.2,-0.02
2024-02-07,TCS,4153.0,4155.0,4073.95,4083.4,0.048,-1.903,-1.676,1.903,0.048,0.048,7,2,2024,0.01,6.2,-0.02
2024-02-08,TCS,4090.0,4158.0,4086.05,4134.1,1.663,-0.097,1.078,1.663,0.097,0.097,8,2,2024,0.01,6.2,-0.02
2024-02-09,TCS,4136.55,4184.75,4100.0,4133.7,1.165,-0.884,-0.069,1.165,0.884,0.884,9,2,2024,0.01,6.2,-0.02
2024-02-12,TCS,4130.0,4159.6,4105.55,4120.7,0.717,-0.592,-0.225,0.717,0.592,0.592,12,2,2024,0.01,6.2,-0.02
2024-02-13,TCS,4125.45,4170.0,4081.5,4149.5,1.08,-1.065,0.583,1.08,1.065,1.065,13,2,2024,0.01,6.2,-0.02
2024-02-14,TCS,4107.0,4114.9,4049.5,4100.1,0.192,-1.4,-0.168,1.4,0.192,0.192,14,2,2024,0.01,6.2,-0.02
2024-02-15,TCS,4128.0,4146.3,4083.0,4103.2,0.443,-1.09,-0.601,1.09,0.443,0.443,15,2,2024,0.01,6.2,-0.02
2024-02-16,TCS,4113.25,4147.95,4100.1,4128.3,0.844,-0.32,0.366,0.844,0.32,0.32,16,2,2024,0.01,6.2,-0.02
2024-02-19,TCS,4123.05,4128.3,4055.0,4103.8,0.127,-1.65,-0.467,1.65,0.127,0.127,19,2,2024,0.01,6.2,-0.02
2024-02-20,TCS,4082.1,4098.0,4010.0,4030.65,0.39,-1.766,-1.26,1.766,0.39,0.39,20,2,2024,0.01,6.2,-0.02
2024-02-21,TCS,4013.0,4063.35,3980.6,3991.5,1.255,-0.807,-0.536,1.255,0.807,0.807,21,2,2024,0.01,6.2,-0.02
2024-02-22,TCS,3971.0,4094.95,3971.0,4087.1,3.121,0.0,2.924,3.121,0.0,0.0,22,2,2024,0.01,6.2,2.914
2024-02-23,TCS,4130.0,4130.0,4046.4,4052.1,0.0,-2.024,-1.886,2.024,0.0,0.0,23,2,2024,0.01,6.2,1.876
2024-02-26,TCS,4036.0,4050.0,3982.75,4001.05,0.347,-1.319,-0.866,1.319,0.347,0.347,26,2,2024,0.01,6.2,-0.02
2024-02-27,TCS,3999.0,4124.0,3999.0,4104.4,3.126,0.0,2.636,3.126,0.0,0.0,27,2,2024,0.01,6.2,2.6260000000000003
2024-02-28,TCS,4095.6,4154.9,4089.0,4118.95,1.448,-0.161,0.57,1.448,0.161,0.161,28,2,2024,0.01,6.2,-0.02
2024-02-29,TCS,4099.0,4138.1,4064.55,4095.1,0.954,-0.84,-0.095,0.954,0.84,0.84,29,2,2024,0.01,6.2,-0.02
2024-03-01,TCS,4107.2,4140.0,4086.8,4094.35,0.799,-0.497,-0.313,0.799,0.497,0.497,1,3,2024,0.01,6.2,-0.02
2024-03-02,TCS,4112.7,4129.5,4090.15,4107.1,0.408,-0.548,-0.136,0.548,0.408,0.408,2,3,2024,0.01,6.2,-0.02
2024-03-04,TCS,4105.0,4117.9,4075.9,4080.7,0.314,-0.709,-0.592,0.709,0.314,0.314,4,3,2024,0.01,6.2,-0.02
2024-03-05,TCS,4062.0,4064.0,3980.0,4012.1,0.049,-2.019,-1.228,2.019,0.049,0.049,5,3,2024,0.01,6.2,-0.02
2024-03-06,TCS,3994.05,4072.0,3958.45,4064.3,1.952,-0.891,1.759,1.952,0.891,0.891,6,3,2024,0.01,6.2,-0.02
2024-03-07,TCS,4065.0,4124.0,4037.7,4108.6,1.451,-0.672,1.073,1.451,0.672,0.672,7,3,2024,0.01,6.2,-0.02
2024-03-11,TCS,4089.0,4153.0,4089.0,4122.35,1.565,0.0,0.816,1.565,0.0,0.0,11,3,2024,0.01,6.2,0.8059999999999999
2024-03-12,TCS,4122.35,4229.95,4121.05,4192.25,2.61,-0.032,1.696,2.61,0.032,0.032,12,3,2024,0.01,6.2,-0.02
2024-03-13,TCS,4205.0,4241.0,4131.9,4149.0,0.856,-1.738,-1.332,1.738,0.856,0.856,13,3,2024,0.01,6.2,-0.02
2024-03-14,TCS,4153.45,4225.0,4086.0,4207.6,1.723,-1.624,1.304,1.723,1.624,1.624,14,3,2024,0.01,6.2,-0.02
2024-03-15,TCS,4192.6,4239.0,4177.0,4219.25,1.107,-0.372,0.636,1.107,0.372,0.372,15,3,2024,0.01,6.2,-0.02
2024-03-18,TCS,4215.25,4254.75,4117.85,4152.5,0.937,-2.311,-1.489,2.311,0.937,0.937,18,3,2024,0.01,6.2,-0.02
2024-03-19,TCS,4051.25,4058.0,3966.6,3977.3,0.167,-2.089,-1.825,2.089,0.167,0.167,19,3,2024,0.01,6.2,-0.02
2024-03-20,TCS,3986.0,4018.0,3960.2,3970.9,0.803,-0.647,-0.379,0.803,0.647,0.647,20,3,2024,0.01,6.2,-0.02
2024-03-21,TCS,3990.05,4008.4,3948.0,3972.95,0.46,-1.054,-0.429,1.054,0.46,0.46,21,3,2024,0.01,6.2,-0.02
2024-03-22,TCS,3897.0,3938.0,3855.0,3910.9,1.052,-1.078,0.357,1.078,1.052,1.052,22,3,2024,0.01,6.2,-0.02
2024-03-26,TCS,3875.0,3946.7,3871.45,3877.5,1.85,-0.092,0.065,1.85,0.092,0.092,26,3,2024,0.01,6.2,-0.02
2024-03-27,TCS,3888.5,3895.0,3829.4,3840.9,0.167,-1.52,-1.224,1.52,0.167,0.167,27,3,2024,0.01,6.2,-0.02
2024-03-28,TCS,3850.1,3915.0,3840.5,3876.3,1.686,-0.249,0.681,1.686,0.249,0.249,28,3,2024,0.01,6.2,-0.02
2024-04-01,TCS,3897.7,3933.3,3888.05,3916.75,0.913,-0.248,0.489,0.913,0.248,0.248,1,4,2024,0.01,6.2,-0.02
2024-04-02,TCS,3890.0,3909.85,3873.0,3883.8,0.51,-0.437,-0.159,0.51,0.437,0.437,2,4,2024,0.01,6.2,-0.02
2024-04-03,TCS,3851.0,3981.0,3851.0,3947.3,3.376,0.0,2.501,3.376,0.0,0.0,3,4,2024,0.01,6.2,2.491
2024-04-04,TCS,3975.9,4028.65,3935.25,4003.3,1.327,-1.022,0.689,1.327,1.022,1.022,4,4,2024,0.01,6.2,-0.02
2024-04-05,TCS,3978.0,4002.0,3960.5,3979.25,0.603,-0.44,0.031,0.603,0.44,0.44,5,4,2024,0.01,6.2,-0.02
2024-04-08,TCS,3983.0,4032.65,3960.0,3972.55,1.247,-0.577,-0.262,1.247,0.577,0.577,8,4,2024,0.01,6.2,-0.02
2024-04-09,TCS,3984.0,4015.85,3925.05,3946.55,0.799,-1.48,-0.94,1.48,0.799,0.799,9,4,2024,0.01,6.2,-0.02
2024-04-10,TCS,3956.4,3990.2,3918.0,3984.65,0.854,-0.971,0.714,0.971,0.854,0.854,10,4,2024,0.01,6.2,-0.02
2024-04-12,TCS,3971.0,4013.35,3945.5,4001.4,1.066,-0.642,0.766,1.066,0.642,0.642,12,4,2024,0.01,6.2,-0.02
2024-04-15,TCS,4001.4,4064.2,3919.05,3941.2,1.569,-2.058,-1.504,2.058,1.569,1.569,15,4,2024,0.01,6.2,-0.02
2024-04-16,TCS,3902.0,3928.7,3862.85,3872.8,0.684,-1.003,-0.748,1.003,0.684,0.684,16,4,2024,0.01,6.2,-0.02
2024-04-18,TCS,3876.8,3936.0,3850.0,3862.0,1.527,-0.691,-0.382,1.527,0.691,0.691,18,4,2024,0.01,6.2,-0.02
2024-04-19,TCS,3838.0,3852.55,3800.9,3826.2,0.379,-0.967,-0.307,0.967,0.379,0.379,19,4,2024,0.01,6.2,-0.02
2024-04-22,TCS,3837.0,3878.0,3812.0,3864.6,1.069,-0.652,0.719,1.069,0.652,0.652,22,4,2024,0.01,6.2,-0.02
2024-04-23,TCS,3877.05,3895.0,3860.6,3874.7,0.463,-0.424,-0.061,0.463,0.424,0.424,23,4,2024,0.01,6.2,-0.02
2024-04-24,TCS,3890.0,3898.0,3824.45,3831.05,0.206,-1.685,-1.515,1.685,0.206,0.206,24,4,2024,0.01,6.2,-0.02
2024-04-25,TCS,3811.2,3873.65,3811.0,3852.2,1.639,-0.005,1.076,1.639,0.005,0.005,25,4,2024,0.01,6.2,1.066
2024-04-26,TCS,3855.15,3876.8,3802.55,3821.35,0.562,-1.364,-0.877,1.364,0.562,0.562,26,4,2024,0.01,6.2,-0.02
2024-04-29,TCS,3838.0,3877.8,3819.2,3870.2,1.037,-0.49,0.839,1.037,0.49,0.49,29,4,2024,0.01,6.2,-0.02
2024-04-30,TCS,3872.0,3881.75,3810.0,3820.65,0.252,-1.601,-1.326,1.601,0.252,0.252,30,4,2024,0.01,6.2,-0.02
2024-05-02,TCS,3778.05,3871.1,3778.05,3863.3,2.463,0.0,2.256,2.463,0.0,0.0,2,5,2024,0.01,6.2,2.246
2024-05-03,TCS,3890.15,3893.6,3797.6,3843.4,0.089,-2.379,-1.202,2.379,0.089,0.089,3,5,2024,0.01,6.2,-0.02
2024-05-06,TCS,3853.0,3939.95,3853.0,3921.05,2.257,0.0,1.766,2.257,0.0,0.0,6,5,2024,0.01,6.2,1.756
2024-05-07,TCS,3930.8,3988.0,3913.5,3978.95,1.455,-0.44,1.225,1.455,0.44,0.44,7,5,2024,0.01,6.2,-0.02
2024-05-08,TCS,3961.0,3984.3,3938.6,3976.95,0.588,-0.566,0.403,0.588,0.566,0.566,8,5,2024,0.01,6.2,-0.02
2024-05-09,TCS,3962.0,3971.0,3910.05,3960.2,0.227,-1.311,-0.045,1.311,0.227,0.227,9,5,2024,0.01,6.2,-0.02
2024-05-10,TCS,3962.6,3973.6,3885.05,3893.9,0.278,-1.957,-1.734,1.957,0.278,0.278,10,5,2024,0.01,6.2,-0.02
2024-05-13,TCS,3884.5,3955.0,3870.0,3947.8,1.815,-0.373,1.63,1.815,0.373,0.373,13,5,2024,0.01,6.2,-0.02
2024-05-14,TCS,3936.0,3945.8,3892.9,3901.2,0.249,-1.095,-0.884,1.095,0.249,0.249,14,5,2024,0.01,6.2,-0.02
2024-05-15,TCS,3904.5,3926.95,3875.5,3880.4,0.575,-0.743,-0.617,0.743,0.575,0.575,15,5,2024,0.01,6.2,-0.02
2024-05-16,TCS,3891.1,3909.5,3843.5,3900.95,0.473,-1.223,0.253,1.223,0.473,0.473,16,5,2024,0.01,6.2,-0.02
2024-05-17,TCS,3919.0,3920.0,3830.0,3834.1,0.026,-2.271,-2.166,2.271,0.026,0.026,17,5,2024,0.01,6.2,-0.02
2024-05-18,TCS,3847.0,3861.9,3840.0,3851.45,0.387,-0.182,0.116,0.387,0.182,0.182,18,5,2024,0.01,6.2,-0.02
2024-05-21,TCS,3830.6,3844.75,3810.05,3820.2,0.369,-0.536,-0.271,0.536,0.369,0.369,21,5,2024,0.01,6.2,-0.02
2024-05-22,TCS,3835.0,3841.25,3817.55,3832.0,0.163,-0.455,-0.078,0.455,0.163,0.163,22,5,2024,0.01,6.2,-0.02
2024-05-23,TCS,3840.95,3905.0,3825.5,3893.45,1.668,-0.402,1.367,1.668,0.402,0.402,23,5,2024,0.01,6.2,-0.02
2024-05-24,TCS,3878.25,3883.8,3844.3,3849.5,0.143,-0.875,-0.741,0.875,0.143,0.143,24,5,2024,0.01,6.2,-0.02
2024-05-27,TCS,3855.0,3908.35,3841.35,3847.05,1.384,-0.354,-0.206,1.384,0.354,0.354,27,5,2024,0.01,6.2,-0.02
2024-05-28,TCS,3858.0,3870.0,3830.0,3839.9,0.311,-0.726,-0.469,0.726,0.311,0.311,28,5,2024,0.01,6.2,-0.02
2024-05-29,TCS,3848.9,3848.9,3800.0,3803.65,0.0,-1.27,-1.176,1.27,0.0,0.0,29,5,2024,0.01,6.2,1.166
2024-05-30,TCS,3777.0,3794.4,3715.45,3736.1,0.461,-1.63,-1.083,1.63,0.461,0.461,30,5,2024,0.01,6.2,-0.02
2024-05-31,TCS,3740.0,3749.8,3653.75,3670.95,0.262,-2.306,-1.846,2.306,0.262,0.262,31,5,2024,0.01,6.2,-0.02
2024-06-03,TCS,3732.8,3751.55,3696.0,3702.85,0.502,-0.986,-0.802,0.986,0.502,0.502,3,6,2024,0.01,6.2,-0.02
2024-06-04,TCS,3700.0,3745.0,3591.5,3715.0,1.216,-2.932,0.405,2.932,1.216,1.216,4,6,2024,0.01,6.2,-0.02
2024-06-05,TCS,3716.0,3783.8,3700.0,3746.45,1.825,-0.431,0.819,1.825,0.431,0.431,5,6,2024,0.01,6.2,-0.02
2024-06-06,TCS,3781.0,3839.9,3741.5,3830.4,1.558,-1.045,1.307,1.558,1.045,1.045,6,6,2024,0.01,6.2,-0.02
2024-06-07,TCS,3837.3,3915.0,3837.3,3893.95,2.025,0.0,1.476,2.025,0.0,0.0,7,6,2024,0.01,6.2,1.466
2024-06-10,TCS,3895.0,3905.9,3841.9,3858.7,0.28,-1.363,-0.932,1.363,0.28,0.28,10,6,2024,0.01,6.2,-0.02
2024-06-11,TCS,3845.0,3879.95,3841.0,3852.1,0.909,-0.104,0.185,0.909,0.104,0.104,11,6,2024,0.01,6.2,-0.02
2024-06-12,TCS,3874.4,3893.5,3827.45,3831.65,0.493,-1.212,-1.103,1.212,0.493,0.493,12,6,2024,0.01,6.2,-0.02
2024-06-13,TCS,3856.8,3890.0,3852.0,3878.15,0.861,-0.124,0.554,0.861,0.124,0.124,13,6,2024,0.01,6.2,-0.02
2024-06-14,TCS,3889.0,3889.0,3828.0,3832.05,0.0,-1.569,-1.464,1.569,0.0,0.0,14,6,2024,0.01,6.2,1.454
2024-06-18,TCS,3826.05,3842.0,3795.05,3815.1,0.417,-0.81,-0.286,0.81,0.417,0.417,18,6,2024,0.01,6.2,-0.02
2024-06-19,TCS,3827.65,3833.85,3792.95,3801.7,0.162,-0.907,-0.678,0.907,0.162,0.162,19,6,2024,0.01,6.2,-0.02
2024-06-20,TCS,3796.0,3809.95,3780.05,3787.25,0.367,-0.42,-0.231,0.42,0.367,0.367,20,6,2024,0.01,6.2,-0.02
2024-06-21,TCS,3827.0,3877.8,3798.05,3810.75,1.327,-0.756,-0.425,1.327,0.756,0.756,21,6,2024,0.01,6.2,-0.02
2024-06-24,TCS,3808.75,3857.0,3791.3,3816.8,1.267,-0.458,0.211,1.267,0.458,0.458,24,6,2024,0.01,6.2,-0.02
2024-06-25,TCS,3817.0,3847.65,3792.9,3838.45,0.803,-0.631,0.562,0.803,0.631,0.631,25,6,2024,0.01,6.2,-0.02
2024-06-26,TCS,3844.5,3866.95,3841.0,3855.85,0.584,-0.091,0.295,0.584,0.091,0.091,26,6,2024,0.01,6.2,-0.02
2024-06-27,TCS,3831.0,3942.0,3818.1,3934.15,2.897,-0.337,2.693,2.897,0.337,0.337,27,6,2024,0.01,6.2,-0.02
2024-06-28,TCS,3917.8,3960.0,3897.85,3904.15,1.077,-0.509,-0.348,1.077,0.509,0.509,28,6,2024,0.01,6.2,-0.02
2024-07-01,TCS,3884.0,4001.7,3884.0,3978.2,3.03,0.0,2.425,3.03,0.0,0.0,1,7,2024,0.01,6.2,2.415
2024-07-02,TCS,3993.6,4023.4,3982.55,4017.4,0.746,-0.277,0.596,0.746,0.277,0.277,2,7,2024,0.01,6.2,-0.02
2024-07-03,TCS,4020.0,4026.1,3955.0,3965.25,0.152,-1.617,-1.362,1.617,0.152,0.152,3,7,2024,0.01,6.2,-0.02
2024-07-04,TCS,3999.85,4047.35,3982.1,4020.95,1.188,-0.444,0.528,1.188,0.444,0.444,4,7,2024,0.01,6.2,-0.02
2024-07-05,TCS,4010.0,4026.75,3988.0,4011.8,0.418,-0.549,0.045,0.549,0.418,0.418,5,7,2024,0.01,6.2,-0.02
2024-07-08,TCS,4022.0,4031.25,3978.05,3993.2,0.23,-1.093,-0.716,1.093,0.23,0.23,8,7,2024,0.01,6.2,-0.02
2024-07-09,TCS,3985.0,4006.95,3975.1,3985.5,0.551,-0.248,0.013,0.551,0.248,0.248,9,7,2024,0.01,6.2,-0.02
2024-07-10,TCS,3983.7,4003.3,3902.0,3909.15,0.492,-2.051,-1.871,2.051,0.492,0.492,10,7,2024,0.01,6.2,-0.02
2024-07-11,TCS,3931.0,3980.0,3895.6,3923.7,1.247,-0.901,-0.186,1.247,0.901,0.901,11,7,2024,0.01,6.2,-0.02
2024-07-12,TCS,3980.0,4199.95,3971.3,4183.95,5.526,-0.219,5.124,5.526,0.219,0.219,12,7,2024,0.01,6.2,-0.02
2024-07-15,TCS,4235.7,4240.0,4157.05,4169.2,0.102,-1.857,-1.57,1.857,0.102,0.102,15,7,2024,0.01,6.2,-0.02
2024-07-16,TCS,4172.0,4194.55,4144.9,4178.45,0.541,-0.65,0.155,0.65,0.541,0.541,16,7,2024,0.01,6.2,-0.02
2024-07-18,TCS,4160.0,4325.0,4160.0,4315.55,3.966,0.0,3.739,3.966,0.0,0.0,18,7,2024,0.01,6.2,3.729
2024-07-19,TCS,4317.4,4358.75,4285.25,4302.4,0.958,-0.745,-0.347,0.958,0.745,0.745,19,7,2024,0.01,6.2,-0.02
2024-07-22,TCS,4299.95,4319.95,4265.0,4287.35,0.465,-0.813,-0.293,0.813,0.465,0.465,22,7,2024,0.01,6.2,-0.02
2024-07-23,TCS,4283.0,4361.7,4266.3,4302.35,1.837,-0.39,0.452,1.837,0.39,0.39,23,7,2024,0.01,6.2,-0.02
2024-07-24,TCS,4287.5,4339.1,4268.1,4306.25,1.203,-0.452,0.437,1.203,0.452,0.452,24,7,2024,0.01,6.2,-0.02
2024-07-25,TCS,4295.0,4343.0,4274.2,4322.5,1.118,-0.484,0.64,1.118,0.484,0.484,25,7,2024,0.01,6.2,-0.02
2024-07-26,TCS,4350.0,4422.45,4337.05,4387.85,1.666,-0.298,0.87,1.666,0.298,0.298,26,7,2024,0.01,6.2,-0.02
2024-07-29,TCS,4415.0,4431.0,4371.0,4381.1,0.362,-0.997,-0.768,0.997,0.362,0.362,29,7,2024,0.01,6.2,-0.02
2024-07-30,TCS,4391.1,4398.0,4327.3,4365.35,0.157,-1.453,-0.586,1.453,0.157,0.157,30,7,2024,0.01,6.2,-0.02
2024-07-31,TCS,4350.0,4414.0,4345.0,4385.35,1.471,-0.115,0.813,1.471,0.115,0.115,31,7,2024,0.01,6.2,-0.02
2024-08-01,TCS,4399.4,4419.3,4365.05,4397.1,0.452,-0.781,-0.052,0.781,0.452,0.452,1,8,2024,0.01,6.2,-0.02
2024-08-02,TCS,4365.0,4398.0,4270.0,4283.05,0.756,-2.176,-1.877,2.176,0.756,0.756,2,8,2024,0.01,6.2,-0.02
2024-08-05,TCS,4239.0,4239.0,4110.5,4155.05,0.0,-3.031,-1.98,3.031,0.0,0.0,5,8,2024,0.01,6.2,1.97
2024-08-06,TCS,4170.95,4258.25,4160.8,4171.2,2.093,-0.243,0.006,2.093,0.243,0.243,6,8,2024,0.01,6.2,-0.02
2024-08-07,TCS,4228.0,4244.95,4180.3,4200.45,0.401,-1.128,-0.652,1.128,0.401,0.401,7,8,2024,0.01,6.2,-0.02
2024-08-08,TCS,4181.0,4232.0,4160.0,4172.55,1.22,-0.502,-0.202,1.22,0.502,0.502,8,8,2024,0.01,6.2,-0.02
2024-08-09,TCS,4217.0,4253.65,4205.55,4228.75,0.869,-0.272,0.279,0.869,0.272,0.272,9,8,2024,0.01,6.2,-0.02
2024-08-12,TCS,4230.0,4239.0,4186.35,4195.65,0.213,-1.032,-0.812,1.032,0.213,0.213,12,8,2024,0.01,6.2,-0.02
2024-08-13,TCS,4213.0,4234.0,4183.0,4196.95,0.498,-0.712,-0.381,0.712,0.498,0.498,13,8,2024,0.01,6.2,-0.02
2024-08-14,TCS,4209.0,4306.2,4188.15,4295.25,2.309,-0.495,2.049,2.309,0.495,0.495,14,8,2024,0.01,6.2,-0.02
