,Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
714,2023-02-08,NTPC,1180.0,1180.0,1180.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,2023,0.01,29.9,-0.01,427.5050000000035,59.307675430770985
715,2023-02-08,NTPC,13.51,13.64,13.51,13.6,0.962,0.0,0.666,0.962,0.0,0.0,8,2,2023,0.01,29.9,0.656,428.1610000000035,59.69673378159683
716,2023-02-08,NTPC,1056.1,1076.99,1056.0,1056.51,1.978,-0.009,0.039,1.978,0.009,0.009,8,2,2023,0.01,29.9,0.0289999999999999,428.1900000000035,59.71404583439349
717,2023-02-09,NTPC,165.95,166.65,164.65,166.0,0.422,-0.783,0.03,0.783,0.422,0.422,9,2,2023,0.01,29.9,-0.02,428.17000000000354,59.70210302522661
718,2023-02-09,NTPC,1038.0,1038.0,1038.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,2023,0.01,29.9,-0.01,428.16000000000355,59.69613281492409
719,2023-02-09,NTPC,13.58,13.65,13.58,13.59,0.515,0.0,0.074,0.515,0.0,0.0,9,2,2023,0.01,29.9,0.064,428.22400000000357,59.73433833992564
720,2023-02-09,NTPC,1230.0,1230.0,1230.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,2023,0.01,29.9,-0.01,428.2140000000036,59.72836490609165
721,2023-02-10,NTPC,165.1,165.8,164.1,165.0,0.424,-0.606,-0.061,0.606,0.424,0.424,10,2,2023,0.01,29.9,-0.02,428.1940000000036,59.71641923311043
722,2023-02-10,NTPC,1304.0,1305.0,1294.0,1294.77,0.077,-0.767,-0.708,0.767,0.077,0.077,10,2,2023,0.01,29.9,-0.02,428.1740000000036,59.70447594926381
723,2023-02-10,NTPC,13.55,13.59,13.55,13.58,0.295,0.0,0.221,0.295,0.0,0.0,10,2,2023,0.01,29.9,0.211,428.38500000000363,59.83045239351676
724,2023-02-13,NTPC,165.1,168.2,164.8,167.85,1.878,-0.182,1.666,1.878,0.182,0.182,13,2,2023,0.01,29.9,-0.02,428.36500000000365,59.81848630303806
725,2023-02-13,NTPC,1168.0,1168.0,1168.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,2023,0.01,29.9,-0.01,428.35500000000366,59.81250445440775
726,2023-02-13,NTPC,1050.0,1050.0,1038.0,1038.0,0.0,-1.143,-1.143,1.143,0.0,0.0,13,2,2023,0.01,29.9,1.133,429.48800000000364,60.490180129876194
727,2023-02-13,NTPC,1180.0,1180.0,1168.29,1176.99,0.0,-0.992,-0.255,0.992,0.0,0.0,13,2,2023,0.01,29.9,0.245,429.73300000000364,60.638381071194395
728,2023-02-13,NTPC,1310.0,1310.0,1310.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,2023,0.01,29.9,-0.01,429.72300000000365,60.63231723308728
729,2023-02-13,NTPC,13.56,13.59,13.56,13.58,0.221,0.0,0.147,0.221,0.0,0.0,13,2,2023,0.01,29.9,0.1369999999999999,429.86000000000365,60.715383507696615
730,2023-02-13,NTPC,1146.0,1146.1,1146.0,1146.1,0.009,0.0,0.009,0.009,0.0,0.0,13,2,2023,0.01,29.9,-0.001,429.8590000000037,60.71477635386154
731,2023-02-14,NTPC,168.5,168.5,164.85,166.05,0.0,-2.166,-1.454,2.166,0.0,0.0,14,2,2023,0.01,29.9,1.444,431.3030000000037,61.5914977244113
732,2023-02-14,NTPC,1040.0,1040.0,1038.0,1039.35,0.0,-0.192,-0.063,0.192,0.0,0.0,14,2,2023,0.01,29.9,0.053,431.3560000000037,61.62414121820523
733,2023-02-14,NTPC,1170.0,1170.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,2023,0.01,29.9,-0.01,431.3460000000037,61.617978804083414
734,2023-02-14,NTPC,1311.7,1311.7,1297.1,1297.33,0.0,-1.113,-1.096,1.113,0.0,0.0,14,2,2023,0.01,29.9,1.086,432.4320000000037,62.287150053895765
735,2023-02-14,NTPC,13.6,13.6,13.58,13.59,0.0,-0.147,-0.074,0.147,0.0,0.0,14,2,2023,0.01,29.9,0.064,432.49600000000373,62.32701382993026
736,2023-02-14,NTPC,1056.8,1075.0,1056.8,1075.0,1.722,0.0,1.722,1.722,0.0,0.0,14,2,2023,0.01,29.9,1.712,434.2080000000037,63.39405230669867
737,2023-02-14,NTPC,1155.0,1155.0,1155.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,2023,0.01,29.9,-0.01,434.19800000000373,63.387712901468
738,2023-02-14,NTPC,1220.01,1224.0,1220.01,1221.56,0.327,0.0,0.127,0.327,0.0,0.0,14,2,2023,0.01,29.9,0.117,434.31500000000375,63.46187652556271
739,2023-02-15,NTPC,166.0,166.5,164.2,165.8,0.301,-1.084,-0.12,1.084,0.301,0.301,15,2,2023,0.01,29.9,-0.02,434.29500000000377,63.449184150257594
740,2023-02-15,NTPC,13.6,13.6,13.58,13.59,0.0,-0.147,-0.074,0.147,0.0,0.0,15,2,2023,0.01,29.9,0.064,434.3590000000038,63.48979162811376
741,2023-02-15,NTPC,1150.0,1150.0,1150.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,2023,0.01,29.9,-0.01,434.3490000000038,63.48344264895095
742,2023-02-16,NTPC,166.0,167.7,165.6,167.4,1.024,-0.241,0.843,1.024,0.241,0.241,16,2,2023,0.01,29.9,-0.02,434.3290000000038,63.47074596042116
743,2023-02-16,NTPC,1169.0,1169.0,1169.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,2023,0.01,29.9,-0.01,434.3190000000038,63.46439888582512
744,2023-02-16,NTPC,1040.0,1040.0,1040.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,2023,0.01,29.9,-0.01,434.30900000000383,63.45805244593654
745,2023-02-16,NTPC,13.59,13.62,13.59,13.6,0.221,0.0,0.074,0.221,0.0,0.0,16,2,2023,0.01,29.9,0.064,434.37300000000386,63.49866559950193
746,2023-02-17,NTPC,167.0,169.65,166.45,168.05,1.587,-0.329,0.629,1.587,0.329,0.329,17,2,2023,0.01,29.9,-0.02,434.3530000000039,63.48596586638203
747,2023-02-17,NTPC,1040.0,1040.0,1040.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2,2023,0.01,29.9,-0.01,434.3430000000039,63.47961726979539
748,2023-02-17,NTPC,1303.0,1303.0,1300.0,1301.42,0.0,-0.23,-0.121,0.23,0.0,0.0,17,2,2023,0.01,29.9,0.111,434.4540000000039,63.55007964496486
749,2023-02-17,NTPC,13.59,13.62,13.59,13.61,0.221,0.0,0.147,0.221,0.0,0.0,17,2,2023,0.01,29.9,0.1369999999999999,434.5910000000039,63.63714325407847
750,2023-02-17,NTPC,1216.0,1216.0,1216.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2,2023,0.01,29.9,-0.01,434.5810000000039,63.63077953975306
751,2023-02-20,NTPC,167.7,170.0,167.25,167.9,1.371,-0.268,0.119,1.371,0.268,0.268,20,2,2023,0.01,29.9,-0.02,434.5610000000039,63.61805338384511
752,2023-02-20,NTPC,1040.0,1040.0,1040.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2023,0.01,29.9,-0.01,434.5510000000039,63.61169157850672
753,2023-02-20,NTPC,1169.0,1169.0,1169.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2023,0.01,29.9,-0.01,434.5410000000039,63.60533040934887
754,2023-02-20,NTPC,13.61,13.65,13.56,13.57,0.294,-0.367,-0.294,0.367,0.294,0.294,20,2,2023,0.01,29.9,-0.02,434.52100000000394,63.59260934326701
755,2023-02-20,NTPC,1700.0,1700.0,1700.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2023,0.01,29.9,-0.01,434.51100000000395,63.58625008233268
756,2023-02-20,NTPC,1070.0,1070.0,1070.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2023,0.01,29.9,-0.01,434.50100000000396,63.57989145732445
757,2023-02-20,NTPC,1249.0,1250.0,1220.0,1220.0,0.08,-2.322,-2.322,2.322,0.08,0.08,20,2,2023,0.01,29.9,-0.02,434.481000000004,63.56717547903299
758,2023-02-21,NTPC,169.05,174.25,169.05,173.25,3.076,0.0,2.484,3.076,0.0,0.0,21,2,2023,0.01,29.9,2.474,436.95500000000396,65.13982740038426
759,2023-02-21,NTPC,13.57,13.63,13.56,13.59,0.442,-0.074,0.147,0.442,0.074,0.074,21,2,2023,0.01,29.9,-0.02,436.935000000004,65.12679943490419
760,2023-02-21,NTPC,1067.0,1067.0,1067.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2,2023,0.01,29.9,-0.01,436.925000000004,65.1202867549607
761,2023-02-21,NTPC,1220.0,1220.0,1220.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2,2023,0.01,29.9,-0.01,436.915000000004,65.1137747262852
762,2023-02-22,NTPC,172.95,173.2,168.5,170.5,0.145,-2.573,-1.417,2.573,0.145,0.145,22,2,2023,0.01,29.9,-0.02,436.895000000004,65.10075197133995
763,2023-02-22,NTPC,1169.0,1169.0,1169.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,2023,0.01,29.9,-0.01,436.885000000004,65.09424189614282
764,2023-02-22,NTPC,1040.0,1040.0,1037.0,1037.0,0.0,-0.288,-0.288,0.288,0.0,0.0,22,2,2023,0.01,29.9,0.2779999999999999,437.16300000000405,65.2752038886141
765,2023-02-22,NTPC,1300.33,1300.33,1300.0,1300.0,0.0,-0.025,-0.025,0.025,0.0,0.0,22,2,2023,0.01,29.9,0.015,437.17800000000403,65.2849951691974
766,2023-02-22,NTPC,13.59,13.64,13.52,13.59,0.368,-0.515,0.0,0.515,0.368,0.368,22,2,2023,0.01,29.9,-0.02,437.15800000000405,65.27193817016357
767,2023-02-22,NTPC,1146.0,1146.0,1146.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,2023,0.01,29.9,-0.01,437.14800000000406,65.26541097634654
768,2023-02-22,NTPC,1235.0,1235.0,1235.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2,2023,0.01,29.9,-0.01,437.13800000000407,65.25888443524892
769,2023-02-23,NTPC,170.95,171.65,169.0,169.6,0.409,-1.141,-0.79,1.141,0.409,0.409,23,2,2023,0.01,29.9,-0.02,437.1180000000041,65.24583265836186
770,2023-02-23,NTPC,1031.0,1031.0,1030.5,1030.5,0.0,-0.048,-0.048,0.048,0.0,0.0,23,2,2023,0.01,29.9,0.038,437.1560000000041,65.27062607477204
771,2023-02-23,NTPC,1298.0,1298.0,1298.0,1298.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,2023,0.01,29.9,-0.01,437.1460000000041,65.26409901216456
772,2023-02-23,NTPC,13.57,13.64,13.55,13.59,0.516,-0.147,0.147,0.516,0.147,0.147,23,2,2023,0.01,29.9,-0.02,437.1260000000041,65.25104619236214
773,2023-02-24,NTPC,170.25,171.2,169.4,171.0,0.558,-0.499,0.441,0.558,0.499,0.499,24,2,2023,0.01,29.9,-0.02,437.10600000000414,65.23799598312367
774,2023-02-24,NTPC,1246.5,1246.5,1246.5,1246.5,0.0,0.0,0.0,0.0,0.0,0.0,24,2,2023,0.01,29.9,-0.01,437.09600000000415,65.23147218352536
775,2023-02-24,NTPC,1030.5,1047.95,1030.5,1047.95,1.693,0.0,1.693,1.693,0.0,0.0,24,2,2023,0.01,29.9,1.683,438.77900000000415,66.32931786037408
776,2023-02-24,NTPC,1169.0,1169.0,1169.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2,2023,0.01,29.9,-0.01,438.76900000000416,66.32268492858803
777,2023-02-24,NTPC,1297.0,1297.0,1297.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2,2023,0.01,29.9,-0.01,438.75900000000416,66.31605266009517
778,2023-02-24,NTPC,13.58,13.64,13.58,13.62,0.442,0.0,0.295,0.442,0.0,0.0,24,2,2023,0.01,29.9,0.285,439.0440000000042,66.50505341017644
779,2023-02-24,NTPC,1221.0,1221.0,1221.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2,2023,0.01,29.9,-0.01,439.0340000000042,66.49840290483543
780,2023-02-27,NTPC,171.15,173.5,170.5,172.4,1.373,-0.38,0.73,1.373,0.38,0.38,27,2,2023,0.01,29.9,-0.02,439.0140000000042,66.48510322425446
781,2023-02-27,NTPC,1171.5,1175.0,1171.5,1175.0,0.299,0.0,0.299,0.299,0.0,0.0,27,2,2023,0.01,29.9,0.289,439.3030000000042,66.67724517257255
782,2023-02-27,NTPC,1047.7,1047.7,1047.7,1047.7,0.0,0.0,0.0,0.0,0.0,0.0,27,2,2023,0.01,29.9,-0.01,439.2930000000042,66.6705774480553
783,2023-02-27,NTPC,1296.0,1296.0,1296.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2,2023,0.01,29.9,-0.01,439.2830000000042,66.66391039031049
784,2023-02-27,NTPC,13.55,13.66,13.55,13.61,0.812,0.0,0.443,0.812,0.0,0.0,27,2,2023,0.01,29.9,0.433,439.7160000000042,66.95256512230053
785,2023-02-27,NTPC,1070.0,1070.01,1070.0,1070.01,0.001,0.0,0.001,0.001,0.0,0.0,27,2,2023,0.01,29.9,-0.009,439.7070000000042,66.94653939143952
786,2023-02-27,NTPC,1221.0,1221.0,1221.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2,2023,0.01,29.9,-0.01,439.6970000000042,66.93984473750037
787,2023-02-28,NTPC,172.8,173.0,169.85,170.5,0.116,-1.707,-1.331,1.707,0.116,0.116,28,2,2023,0.01,29.9,-0.02,439.6770000000042,66.92645676855287
788,2023-02-28,NTPC,1270.0,1280.0,1270.0,1280.0,0.787,0.0,0.787,0.787,0.0,0.0,28,2,2023,0.01,29.9,0.777,440.4540000000042,67.44647533764453
789,2023-02-28,NTPC,1296.0,1309.0,1296.0,1297.0,1.003,0.0,0.077,1.003,0.0,0.0,28,2,2023,0.01,29.9,0.067,440.5210000000042,67.49166447612075
790,2023-02-28,NTPC,13.62,13.64,13.61,13.63,0.147,-0.073,0.073,0.147,0.073,0.073,28,2,2023,0.01,29.9,-0.02,440.50100000000424,67.47816614322552
791,2023-02-28,NTPC,1075.0,1075.0,1075.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2,2023,0.01,29.9,-0.01,440.49100000000425,67.4714183266112
792,2023-02-28,NTPC,2025.0,2025.0,1361.13,1361.13,0.0,-32.784,-32.784,32.784,0.0,0.0,28,2,2023,0.01,29.9,29.89,470.38100000000424,87.63862526443529
793,2023-02-28,NTPC,1057.97,1075.0,1057.97,1075.0,1.61,0.0,1.61,1.61,0.0,0.0,28,2,2023,0.01,29.9,1.6,471.98100000000426,89.04084326866625
794,2023-03-01,NTPC,170.95,173.05,169.95,172.25,1.228,-0.585,0.76,1.228,0.585,0.585,1,3,2023,0.01,29.9,-0.02,471.9610000000043,89.02303510001252
795,2023-03-01,NTPC,1046.94,1046.94,1046.94,1046.94,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2023,0.01,29.9,-0.01,471.9510000000043,89.01413279650252
796,2023-03-01,NTPC,1296.9,1297.0,1291.0,1294.24,0.008,-0.455,-0.205,0.455,0.008,0.008,1,3,2023,0.01,29.9,0.1949999999999999,472.1460000000043,89.18771035545569
797,2023-03-01,NTPC,13.64,13.65,13.62,13.63,0.073,-0.147,-0.073,0.147,0.073,0.073,1,3,2023,0.01,29.9,-0.02,472.1260000000043,89.1698728133846
798,2023-03-01,NTPC,1528.94,1528.94,1528.94,1528.94,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2023,0.01,29.9,-0.01,472.1160000000043,89.16095582610326
799,2023-03-01,NTPC,1070.0,1070.0,1070.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2023,0.01,29.9,-0.01,472.1060000000043,89.15203973052066
800,2023-03-01,NTPC,1218.0,1218.0,1218.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2023,0.01,29.9,-0.01,472.0960000000043,89.14312452654761
801,2023-03-02,NTPC,172.2,172.2,170.25,170.8,0.0,-1.132,-0.813,1.132,0.0,0.0,2,3,2023,0.01,29.9,0.8029999999999999,472.8990000000043,89.85894381649578
802,2023-03-02,NTPC,1031.15,1031.15,1031.15,1031.15,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2023,0.01,29.9,-0.01,472.88900000000433,89.84995792211413
803,2023-03-02,NTPC,1280.0,1280.0,1280.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2023,0.01,29.9,-0.01,472.87900000000434,89.84097292632192
804,2023-03-02,NTPC,1180.0,1180.0,1180.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2023,0.01,29.9,-0.01,472.86900000000435,89.8319888290293
805,2023-03-02,NTPC,1291.1,1295.0,1290.0,1294.47,0.302,-0.085,0.261,0.302,0.085,0.085,2,3,2023,0.01,29.9,-0.02,472.84900000000437,89.8140224312635
806,2023-03-02,NTPC,13.61,13.65,13.61,13.63,0.294,0.0,0.147,0.294,0.0,0.0,2,3,2023,0.01,29.9,0.1369999999999999,472.98600000000437,89.93706764199433
807,2023-03-02,NTPC,1070.0,1075.0,1070.0,1075.0,0.467,0.0,0.467,0.467,0.0,0.0,2,3,2023,0.01,29.9,0.457,473.44300000000436,90.34808004111824
808,2023-03-02,NTPC,1218.1,1218.1,1215.0,1215.0,0.0,-0.254,-0.254,0.254,0.0,0.0,2,3,2023,0.01,29.9,0.244,473.6870000000044,90.56852935641857
809,2023-03-03,NTPC,172.0,175.0,171.5,172.6,1.744,-0.291,0.349,1.744,0.291,0.291,3,3,2023,0.01,29.9,-0.02,473.6670000000044,90.55041565054728
810,2023-03-03,NTPC,1280.0,1280.0,1280.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2023,0.01,29.9,-0.01,473.6570000000044,90.54136060898223
811,2023-03-03,NTPC,1165.01,1165.01,1165.01,1165.01,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2023,0.01,29.9,-0.01,473.6470000000044,90.53230647292133
812,2023-03-03,NTPC,1295.5,1304.5,1294.6,1304.35,0.695,-0.069,0.683,0.695,0.069,0.069,3,3,2023,0.01,29.9,-0.02,473.62700000000444,90.51420001162676
813,2023-03-03,NTPC,13.65,13.65,13.55,13.62,0.0,-0.733,-0.22,0.733,0.0,0.0,3,3,2023,0.01,29.9,0.21,473.8370000000044,90.70427983165116
814,2023-03-03,NTPC,1671.99,1671.99,1671.99,1671.99,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2023,0.01,29.9,-0.01,473.82700000000443,90.695209403668
815,2023-03-03,NTPC,1213.15,1230.0,1213.15,1214.0,1.389,0.0,0.07,1.389,0.0,0.0,3,3,2023,0.01,29.9,0.06,473.88700000000443,90.74962652931019
816,2023-03-06,NTPC,172.9,177.5,172.7,176.8,2.66,-0.116,2.256,2.66,0.116,0.116,6,3,2023,0.01,29.9,-0.02,473.86700000000445,90.73147660400433
817,2023-03-06,NTPC,1300.0,1300.0,1300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,2023,0.01,29.9,-0.01,473.85700000000446,90.72240345634393
818,2023-03-06,NTPC,1044.99,1045.0,1044.99,1045.0,0.001,0.0,0.001,0.001,0.0,0.0,6,3,2023,0.01,29.9,-0.009,473.84800000000445,90.71423844003286
819,2023-03-06,NTPC,13.62,13.65,13.56,13.59,0.22,-0.441,-0.22,0.441,0.22,0.22,6,3,2023,0.01,29.9,-0.02,473.82800000000447,90.69609559234485
820,2023-03-06,NTPC,1337.59,1640.0,1337.59,1640.0,22.609,0.0,22.609,22.609,0.0,0.0,6,3,2023,0.01,29.9,22.599,496.42700000000445,111.19250623525885
821,2023-03-08,NTPC,175.7,179.15,175.45,178.85,1.964,-0.142,1.793,1.964,0.142,0.142,8,3,2023,0.01,29.9,-0.02,496.4070000000045,111.1702677340118
822,2023-03-08,NTPC,1044.0,1044.0,1043.5,1044.0,0.0,-0.048,0.0,0.048,0.0,0.0,8,3,2023,0.01,29.9,-0.01,496.3970000000045,111.1591507072384
823,2023-03-08,NTPC,1310.0,1310.0,1300.0,1300.0,0.0,-0.763,-0.763,0.763,0.0,0.0,8,3,2023,0.01,29.9,0.753,497.15000000000447,111.9961791120639
824,2023-03-08,NTPC,13.59,13.65,13.21,13.59,0.442,-2.796,0.0,2.796,0.442,0.442,8,3,2023,0.01,29.9,-0.02,497.1300000000045,111.9737798762415
825,2023-03-09,NTPC,178.4,182.2,178.0,179.45,2.13,-0.224,0.589,2.13,0.224,0.224,9,3,2023,0.01,29.9,-0.02,497.1100000000045,111.95138512026625
826,2023-03-09,NTPC,1030.4,1040.0,1030.4,1038.16,0.932,0.0,0.753,0.932,0.0,0.0,9,3,2023,0.01,29.9,0.743,497.8530000000045,112.78318391170984
827,2023-03-09,NTPC,1295.0,1297.99,1292.5,1292.5,0.231,-0.193,-0.193,0.231,0.193,0.193,9,3,2023,0.01,29.9,-0.02,497.8330000000045,112.7606272749275
828,2023-03-09,NTPC,12.3,12.99,10.14,10.16,5.61,-17.561,-17.398,17.561,5.61,5.61,9,3,2023,0.01,29.9,-0.02,497.81300000000454,112.73807514947252
829,2023-03-09,NTPC,1029.1,1029.1,1029.1,1029.1,0.0,0.0,0.0,0.0,0.0,0.0,9,3,2023,0.01,29.9,-0.01,497.80300000000454,112.72680134195758
830,2023-03-09,NTPC,1218.0,1218.0,1213.0,1214.0,0.0,-0.411,-0.328,0.411,0.0,0.0,9,3,2023,0.01,29.9,0.318,498.1210000000045,113.085272570225
831,2023-03-10,NTPC,178.0,181.0,177.8,180.75,1.685,-0.112,1.545,1.685,0.112,0.112,10,3,2023,0.01,29.9,-0.02,498.10100000000455,113.06265551571096
832,2023-03-10,NTPC,1292.5,1292.5,1285.1,1288.49,0.0,-0.573,-0.31,0.573,0.0,0.0,10,3,2023,0.01,29.9,0.3,498.40100000000456,113.40184348225807
833,2023-03-10,NTPC,10.28,10.28,10.13,10.16,0.0,-1.459,-1.167,1.459,0.0,0.0,10,3,2023,0.01,29.9,1.157,499.55800000000454,114.71390281134781
834,2023-03-10,NTPC,1083.0,1083.0,1075.0,1083.0,0.0,-0.739,0.0,0.739,0.0,0.0,10,3,2023,0.01,29.9,-0.01,499.54800000000455,114.70243142106668
835,2023-03-13,NTPC,181.3,181.55,179.45,179.7,0.138,-1.02,-0.883,1.02,0.138,0.138,13,3,2023,0.01,29.9,-0.02,499.52800000000457,114.67949093478246
836,2023-03-13,NTPC,1035.0,1039.6,1030.2,1036.0,0.444,-0.464,0.097,0.464,0.444,0.444,13,3,2023,0.01,29.9,-0.02,499.5080000000046,114.6565550365955
837,2023-03-13,NTPC,1289.0,1290.0,1286.5,1289.99,0.078,-0.194,0.077,0.194,0.078,0.078,13,3,2023,0.01,29.9,-0.02,499.4880000000046,114.6336237255882
838,2023-03-13,NTPC,10.23,10.23,10.16,10.19,0.0,-0.684,-0.391,0.684,0.0,0.0,13,3,2023,0.01,29.9,0.381,499.8690000000046,115.0703778319827
839,2023-03-13,NTPC,1120.1,1120.21,1120.1,1120.21,0.01,0.0,0.01,0.01,0.0,0.0,13,3,2023,0.01,29.9,0.0,499.8690000000046,115.0703778319827
840,2023-03-13,NTPC,1214.0,1214.0,1210.15,1210.26,0.0,-0.317,-0.308,0.317,0.0,0.0,13,3,2023,0.01,29.9,0.298,500.1670000000046,115.413287557922
841,2023-03-14,NTPC,178.65,181.0,177.2,177.9,1.315,-0.812,-0.42,1.315,0.812,0.812,14,3,2023,0.01,29.9,-0.02,500.1470000000046,115.39020490041042
842,2023-03-14,NTPC,1036.08,1040.0,1036.08,1040.0,0.378,0.0,0.378,0.378,0.0,0.0,14,3,2023,0.01,29.9,0.368,500.5150000000046,115.81484085444393
843,2023-03-14,NTPC,1290.0,1290.0,1286.6,1290.0,0.0,-0.264,0.0,0.264,0.0,0.0,14,3,2023,0.01,29.9,-0.01,500.5050000000046,115.80325937035849
844,2023-03-14,NTPC,10.19,10.2,10.16,10.19,0.098,-0.294,0.0,0.294,0.098,0.098,14,3,2023,0.01,29.9,-0.02,500.4850000000046,115.78009871848442
845,2023-03-14,NTPC,1312.0,1312.0,1312.0,1312.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,2023,0.01,29.9,-0.01,500.4750000000046,115.76852070861258
846,2023-03-14,NTPC,1071.06,1071.06,1071.06,1071.06,0.0,0.0,0.0,0.0,0.0,0.0,14,3,2023,0.01,29.9,-0.01,500.46500000000464,115.75694385654172
847,2023-03-14,NTPC,1210.15,1215.0,1210.0,1215.0,0.401,-0.012,0.401,0.401,0.012,0.012,14,3,2023,0.01,29.9,-0.02,500.44500000000465,115.73379246777041
848,2023-03-15,NTPC,179.45,179.55,177.75,178.2,0.056,-0.947,-0.697,0.947,0.056,0.056,15,3,2023,0.01,29.9,-0.02,500.4250000000047,115.71064570927686
849,2023-03-15,NTPC,1038.05,1038.05,1038.05,1038.05,0.0,0.0,0.0,0.0,0.0,0.0,15,3,2023,0.01,29.9,-0.01,500.4150000000047,115.69907464470593
850,2023-03-15,NTPC,10.19,10.23,10.16,10.18,0.393,-0.294,-0.098,0.393,0.294,0.294,15,3,2023,0.01,29.9,-0.02,500.3950000000047,115.67593482977699
851,2023-03-15,NTPC,1174.1,1174.1,1174.1,1174.1,0.0,0.0,0.0,0.0,0.0,0.0,15,3,2023,0.01,29.9,-0.01,500.3850000000047,115.66436723629401
852,2023-03-15,NTPC,1083.0,1083.0,1083.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,2023,0.01,29.9,-0.01,500.3750000000047,115.65280079957039
853,2023-03-15,NTPC,1216.0,1240.0,1216.0,1240.0,1.974,0.0,1.974,1.974,0.0,0.0,15,3,2023,0.01,29.9,1.964,502.3390000000047,117.92422180727397
854,2023-03-16,NTPC,178.2,180.0,176.95,179.6,1.01,-0.701,0.786,1.01,0.701,0.701,16,3,2023,0.01,29.9,-0.02,502.31900000000473,117.90063696291251
855,2023-03-16,NTPC,1031.15,1031.15,1031.15,1031.15,0.0,0.0,0.0,0.0,0.0,0.0,16,3,2023,0.01,29.9,-0.01,502.30900000000474,117.88884689921622
856,2023-03-16,NTPC,1161.61,1161.61,1161.61,1161.61,0.0,0.0,0.0,0.0,0.0,0.0,16,3,2023,0.01,29.9,-0.01,502.29900000000475,117.8770580145263
857,2023-03-16,NTPC,10.18,10.24,10.15,10.23,0.589,-0.295,0.491,0.589,0.295,0.295,16,3,2023,0.01,29.9,-0.02,502.27900000000477,117.85348260292339
858,2023-03-16,NTPC,1200.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,2023,0.01,29.9,-0.01,502.2690000000048,117.8416972546631
859,2023-03-16,NTPC,1057.1,1070.0,1057.1,1070.0,1.22,0.0,1.22,1.22,0.0,0.0,16,3,2023,0.01,29.9,1.21,503.47900000000476,119.26758179144453
860,2023-03-16,NTPC,1212.0,1212.0,1212.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,2023,0.01,29.9,-0.01,503.46900000000477,119.25565503326538
861,2023-03-17,NTPC,181.7,181.7,175.9,176.95,0.0,-3.192,-2.614,3.192,0.0,0.0,17,3,2023,0.01,29.9,2.604,506.07300000000475,122.36107229033162
862,2023-03-17,NTPC,1290.6,1290.6,1290.6,1290.6,0.0,0.0,0.0,0.0,0.0,0.0,17,3,2023,0.01,29.9,-0.01,506.06300000000476,122.34883618310259
